"p.value","setting_1","setting_2","metric"
1,"git,0.5,add","(gumtree_base,1.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,1.5,all-uni)","rank"
1,"git,0.5,add","gumtree_base,1.5,del","rank"
1,"git,0.5,add","gumtree_base,2,add","rank"
1,"git,0.5,add","(gumtree_base,2,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,2,all-uni)","rank"
1,"git,0.5,add","gumtree_base,2,del","rank"
1,"git,0.5,add","gumtree_base,2.5,add","rank"
1,"git,0.5,add","(gumtree_base,2.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,2.5,all-uni)","rank"
1,"git,0.5,add","gumtree_base,2.5,del","rank"
1,"git,0.5,add","gumtree_base,3,add","rank"
1,"git,0.5,add","(gumtree_base,3,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,3,all-uni)","rank"
1,"git,0.5,add","gumtree_base,3,del","rank"
1,"git,0.5,add","gumtree_base,3.5,add","rank"
1,"git,0.5,add","(gumtree_base,3.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,3.5,all-uni)","rank"
1,"git,0.5,add","gumtree_base,3.5,del","rank"
1,"git,0.5,add","gumtree_base,4,add","rank"
1,"git,0.5,add","(gumtree_base,4,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,4,all-uni)","rank"
1,"git,0.5,add","gumtree_base,4,del","rank"
1,"git,0.5,add","gumtree_base,4.5,add","rank"
1,"git,0.5,add","(gumtree_base,4.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,4.5,all-uni)","rank"
1,"git,0.5,add","gumtree_base,4.5,del","rank"
1,"git,0.5,add","gumtree_base,5,add","rank"
1,"git,0.5,add","(gumtree_base,5,all-sep)","rank"
1,"git,0.5,add","(gumtree_base,5,all-uni)","rank"
1,"git,0.5,add","gumtree_base,5,del","rank"
1,"git,0.5,add","gumtree_class,0.5,add","rank"
1,"git,0.5,add","(gumtree_class,0.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,0.5,all-uni)","rank"
1,"git,0.5,add","gumtree_class,0.5,del","rank"
1,"git,0.5,add","gumtree_class,1,add","rank"
1,"git,0.5,add","(gumtree_class,1,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,1,all-uni)","rank"
1,"git,0.5,add","gumtree_class,1,del","rank"
1,"git,0.5,add","gumtree_class,1.5,add","rank"
1,"git,0.5,add","(gumtree_class,1.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,1.5,all-uni)","rank"
1,"git,0.5,add","gumtree_class,1.5,del","rank"
1,"git,0.5,add","gumtree_class,2,add","rank"
1,"git,0.5,add","(gumtree_class,2,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,2,all-uni)","rank"
1,"git,0.5,add","gumtree_class,2,del","rank"
1,"git,0.5,add","gumtree_class,2.5,add","rank"
0.999999999999572,"git,0.5,add","(gumtree_class,2.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,2.5,all-uni)","rank"
1,"git,0.5,add","gumtree_class,2.5,del","rank"
1,"git,0.5,add","gumtree_class,3,add","rank"
1,"git,0.5,add","(gumtree_class,3,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,3,all-uni)","rank"
1,"git,0.5,add","gumtree_class,3,del","rank"
1,"git,0.5,add","gumtree_class,3.5,add","rank"
1,"git,0.5,add","(gumtree_class,3.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,3.5,all-uni)","rank"
0.999999998854173,"git,0.5,add","gumtree_class,3.5,del","rank"
1,"git,0.5,add","gumtree_class,4,add","rank"
1,"git,0.5,add","(gumtree_class,4,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,4,all-uni)","rank"
0.999999285621054,"git,0.5,add","gumtree_class,4,del","rank"
1,"git,0.5,add","gumtree_class,4.5,add","rank"
1,"git,0.5,add","(gumtree_class,4.5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,4.5,all-uni)","rank"
0.999997932986918,"git,0.5,add","gumtree_class,4.5,del","rank"
1,"git,0.5,add","gumtree_class,5,add","rank"
1,"git,0.5,add","(gumtree_class,5,all-sep)","rank"
1,"git,0.5,add","(gumtree_class,5,all-uni)","rank"
0.999969196187818,"git,0.5,add","gumtree_class,5,del","rank"
1,"git,0.5,add","no_diff,0.5,add","rank"
1,"git,0.5,add","(no_diff,0.5,all-sep)","rank"
1,"git,0.5,add","(no_diff,0.5,all-uni)","rank"
1,"git,0.5,add","no_diff,0.5,del","rank"
1,"git,0.5,add","no_diff,1,add","rank"
1,"git,0.5,add","(no_diff,1,all-sep)","rank"
1,"git,0.5,add","(no_diff,1,all-uni)","rank"
1,"git,0.5,add","no_diff,1,del","rank"
1,"git,0.5,add","no_diff,1.5,add","rank"
1,"git,0.5,add","(no_diff,1.5,all-sep)","rank"
1,"git,0.5,add","(no_diff,1.5,all-uni)","rank"
1,"git,0.5,add","no_diff,1.5,del","rank"
1,"git,0.5,add","no_diff,2,add","rank"
1,"git,0.5,add","(no_diff,2,all-sep)","rank"
1,"git,0.5,add","(no_diff,2,all-uni)","rank"
1,"git,0.5,add","no_diff,2,del","rank"
1,"git,0.5,add","no_diff,2.5,add","rank"
1,"git,0.5,add","(no_diff,2.5,all-sep)","rank"
1,"git,0.5,add","(no_diff,2.5,all-uni)","rank"
1,"git,0.5,add","no_diff,2.5,del","rank"
1,"git,0.5,add","no_diff,3,add","rank"
1,"git,0.5,add","(no_diff,3,all-sep)","rank"
1,"git,0.5,add","(no_diff,3,all-uni)","rank"
1,"git,0.5,add","no_diff,3,del","rank"
1,"git,0.5,add","no_diff,3.5,add","rank"
1,"git,0.5,add","(no_diff,3.5,all-sep)","rank"
1,"git,0.5,add","(no_diff,3.5,all-uni)","rank"
1,"git,0.5,add","no_diff,3.5,del","rank"
1,"git,0.5,add","no_diff,4,add","rank"
1,"git,0.5,add","(no_diff,4,all-sep)","rank"
1,"git,0.5,add","(no_diff,4,all-uni)","rank"
1,"git,0.5,add","no_diff,4,del","rank"
1,"git,0.5,add","no_diff,4.5,add","rank"
1,"git,0.5,add","(no_diff,4.5,all-sep)","rank"
1,"git,0.5,add","(no_diff,4.5,all-uni)","rank"
1,"git,0.5,add","no_diff,4.5,del","rank"
1,"git,0.5,add","no_diff,5,add","rank"
1,"git,0.5,add","(no_diff,5,all-sep)","rank"
1,"git,0.5,add","(no_diff,5,all-uni)","rank"
1,"git,0.5,add","no_diff,5,del","rank"
1,"(git,0.5,all-sep)","(git,0.5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,0.5,del","rank"
1,"(git,0.5,all-sep)","git,1,add","rank"
1,"(git,0.5,all-sep)","(git,1,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,1,all-uni)","rank"
1,"(git,0.5,all-sep)","git,1,del","rank"
1,"(git,0.5,all-sep)","git,1.5,add","rank"
1,"(git,0.5,all-sep)","(git,1.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,1.5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,1.5,del","rank"
1,"(git,0.5,all-sep)","git,2,add","rank"
1,"(git,0.5,all-sep)","(git,2,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,2,all-uni)","rank"
1,"(git,0.5,all-sep)","git,2,del","rank"
1,"(git,0.5,all-sep)","git,2.5,add","rank"
1,"(git,0.5,all-sep)","(git,2.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,2.5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,2.5,del","rank"
1,"(git,0.5,all-sep)","git,3,add","rank"
1,"(git,0.5,all-sep)","(git,3,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,3,all-uni)","rank"
1,"(git,0.5,all-sep)","git,3,del","rank"
1,"(git,0.5,all-sep)","git,3.5,add","rank"
1,"(git,0.5,all-sep)","(git,3.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,3.5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,3.5,del","rank"
1,"(git,0.5,all-sep)","git,4,add","rank"
1,"(git,0.5,all-sep)","(git,4,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,4,all-uni)","rank"
1,"(git,0.5,all-sep)","git,4,del","rank"
1,"(git,0.5,all-sep)","git,4.5,add","rank"
1,"(git,0.5,all-sep)","(git,4.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,4.5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,4.5,del","rank"
1,"(git,0.5,all-sep)","git,5,add","rank"
1,"(git,0.5,all-sep)","(git,5,all-sep)","rank"
1,"(git,0.5,all-sep)","(git,5,all-uni)","rank"
1,"(git,0.5,all-sep)","git,5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,0.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,0.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,0.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,0.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,1,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,1,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,1,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,1,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,1.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,1.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,1.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,1.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,2,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,2,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,2,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,2,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,2.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,2.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,2.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,2.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,3,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,3,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,3,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,3,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,3.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,3.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,3.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,3.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,4,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,4,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,4,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,4,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,4.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,4.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,4.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,4.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_base,5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_base,5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_base,5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_base,5,del","rank"
0.999999999389408,"(git,0.5,all-sep)","gumtree_class,0.5,add","rank"
1,"(git,0.5,all-sep)","(gumtree_class,0.5,all-sep)","rank"
0.999999999230969,"(git,0.5,all-sep)","(gumtree_class,0.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,0.5,del","rank"
0.999999999998048,"(git,0.5,all-sep)","gumtree_class,1,add","rank"
1,"(git,0.5,all-sep)","(gumtree_class,1,all-sep)","rank"
0.999999999996974,"(git,0.5,all-sep)","(gumtree_class,1,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,1,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,1.5,add","rank"
0.999999998728332,"(git,0.5,all-sep)","(gumtree_class,1.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,1.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,1.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,2,add","rank"
0.999971896245437,"(git,0.5,all-sep)","(gumtree_class,2,all-sep)","rank"
0.999999999998556,"(git,0.5,all-sep)","(gumtree_class,2,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,2,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,2.5,add","rank"
0.999962312799402,"(git,0.5,all-sep)","(gumtree_class,2.5,all-sep)","rank"
0.999999999993915,"(git,0.5,all-sep)","(gumtree_class,2.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,2.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,3,add","rank"
0.999973860442775,"(git,0.5,all-sep)","(gumtree_class,3,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,3,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,3,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,3.5,add","rank"
0.999979474938514,"(git,0.5,all-sep)","(gumtree_class,3.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,3.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,3.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,4,add","rank"
0.999987979538959,"(git,0.5,all-sep)","(gumtree_class,4,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,4,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,4,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,4.5,add","rank"
0.999999999467137,"(git,0.5,all-sep)","(gumtree_class,4.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,4.5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,4.5,del","rank"
1,"(git,0.5,all-sep)","gumtree_class,5,add","rank"
0.999999999467137,"(git,0.5,all-sep)","(gumtree_class,5,all-sep)","rank"
1,"(git,0.5,all-sep)","(gumtree_class,5,all-uni)","rank"
1,"(git,0.5,all-sep)","gumtree_class,5,del","rank"
1,"(git,0.5,all-sep)","no_diff,0.5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,0.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,0.5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,0.5,del","rank"
1,"(git,0.5,all-sep)","no_diff,1,add","rank"
1,"(git,0.5,all-sep)","(no_diff,1,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,1,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,1,del","rank"
1,"(git,0.5,all-sep)","no_diff,1.5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,1.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,1.5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,1.5,del","rank"
1,"(git,0.5,all-sep)","no_diff,2,add","rank"
1,"(git,0.5,all-sep)","(no_diff,2,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,2,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,2,del","rank"
1,"(git,0.5,all-sep)","no_diff,2.5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,2.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,2.5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,2.5,del","rank"
1,"(git,0.5,all-sep)","no_diff,3,add","rank"
1,"(git,0.5,all-sep)","(no_diff,3,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,3,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,3,del","rank"
1,"(git,0.5,all-sep)","no_diff,3.5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,3.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,3.5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,3.5,del","rank"
1,"(git,0.5,all-sep)","no_diff,4,add","rank"
1,"(git,0.5,all-sep)","(no_diff,4,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,4,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,4,del","rank"
1,"(git,0.5,all-sep)","no_diff,4.5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,4.5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,4.5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,4.5,del","rank"
1,"(git,0.5,all-sep)","no_diff,5,add","rank"
1,"(git,0.5,all-sep)","(no_diff,5,all-sep)","rank"
1,"(git,0.5,all-sep)","(no_diff,5,all-uni)","rank"
1,"(git,0.5,all-sep)","no_diff,5,del","rank"
1,"(git,0.5,all-uni)","git,0.5,del","rank"
1,"(git,0.5,all-uni)","git,1,add","rank"
1,"(git,0.5,all-uni)","(git,1,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,1,all-uni)","rank"
1,"(git,0.5,all-uni)","git,1,del","rank"
1,"(git,0.5,all-uni)","git,1.5,add","rank"
1,"(git,0.5,all-uni)","(git,1.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,1.5,all-uni)","rank"
1,"(git,0.5,all-uni)","git,1.5,del","rank"
1,"(git,0.5,all-uni)","git,2,add","rank"
1,"(git,0.5,all-uni)","(git,2,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,2,all-uni)","rank"
1,"(git,0.5,all-uni)","git,2,del","rank"
1,"(git,0.5,all-uni)","git,2.5,add","rank"
1,"(git,0.5,all-uni)","(git,2.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,2.5,all-uni)","rank"
1,"(git,0.5,all-uni)","git,2.5,del","rank"
1,"(git,0.5,all-uni)","git,3,add","rank"
1,"(git,0.5,all-uni)","(git,3,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,3,all-uni)","rank"
1,"(git,0.5,all-uni)","git,3,del","rank"
1,"(git,0.5,all-uni)","git,3.5,add","rank"
1,"(git,0.5,all-uni)","(git,3.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,3.5,all-uni)","rank"
1,"(git,0.5,all-uni)","git,3.5,del","rank"
1,"(git,0.5,all-uni)","git,4,add","rank"
1,"(git,0.5,all-uni)","(git,4,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,4,all-uni)","rank"
1,"(git,0.5,all-uni)","git,4,del","rank"
1,"(git,0.5,all-uni)","git,4.5,add","rank"
1,"(git,0.5,all-uni)","(git,4.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,4.5,all-uni)","rank"
1,"(git,0.5,all-uni)","git,4.5,del","rank"
1,"(git,0.5,all-uni)","git,5,add","rank"
1,"(git,0.5,all-uni)","(git,5,all-sep)","rank"
1,"(git,0.5,all-uni)","(git,5,all-uni)","rank"
1,"(git,0.5,all-uni)","git,5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,0.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,0.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,0.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,0.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,1,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,1,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,1,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,1,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,1.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,1.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,1.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,1.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,2,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,2,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,2,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,2,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,2.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,2.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,2.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,2.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,3,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,3,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,3,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,3,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,3.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,3.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,3.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,3.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,4,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,4,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,4,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,4,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,4.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,4.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,4.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,4.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_base,5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_base,5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_base,5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_base,5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,0.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,0.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,0.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_class,0.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,1,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,1,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,1,all-uni)","rank"
0.999999999996004,"(git,0.5,all-uni)","gumtree_class,1,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,1.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,1.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,1.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_class,1.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,2,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,2,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,2,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_class,2,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,2.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,2.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,2.5,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_class,2.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,3,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,3,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,3,all-uni)","rank"
1,"(git,0.5,all-uni)","gumtree_class,3,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,3.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,3.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,3.5,all-uni)","rank"
0.999996986527235,"(git,0.5,all-uni)","gumtree_class,3.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,4,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,4,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,4,all-uni)","rank"
0.999784004746099,"(git,0.5,all-uni)","gumtree_class,4,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,4.5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,4.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,4.5,all-uni)","rank"
0.999567867604341,"(git,0.5,all-uni)","gumtree_class,4.5,del","rank"
1,"(git,0.5,all-uni)","gumtree_class,5,add","rank"
1,"(git,0.5,all-uni)","(gumtree_class,5,all-sep)","rank"
1,"(git,0.5,all-uni)","(gumtree_class,5,all-uni)","rank"
0.997530918373861,"(git,0.5,all-uni)","gumtree_class,5,del","rank"
1,"(git,0.5,all-uni)","no_diff,0.5,add","rank"
1,"(git,0.5,all-uni)","(no_diff,0.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(no_diff,0.5,all-uni)","rank"
1,"(git,0.5,all-uni)","no_diff,0.5,del","rank"
1,"(git,0.5,all-uni)","no_diff,1,add","rank"
1,"(git,0.5,all-uni)","(no_diff,1,all-sep)","rank"
1,"(git,0.5,all-uni)","(no_diff,1,all-uni)","rank"
1,"(git,0.5,all-uni)","no_diff,1,del","rank"
1,"(git,0.5,all-uni)","no_diff,1.5,add","rank"
1,"(git,0.5,all-uni)","(no_diff,1.5,all-sep)","rank"
1,"(git,0.5,all-uni)","(no_diff,1.5,all-uni)","rank"
