"p.value","setting_1","setting_2","metric"
2.88959889349627e-09,"both,True,skip,add","score,False,True,add","rank"
1.48333234584186e-10,"both,True,skip,add","(score,False,True,all-sep)","rank"
3.3560623169393e-09,"both,True,skip,add","(score,False,True,all-uni)","rank"
1.91460902687624e-09,"both,True,skip,add","score,False,True,del","rank"
0.0261711512229303,"both,True,skip,add","(score,True,skip,all-sep)","rank"
1.94937200825862e-08,"both,True,skip,add","score,True,skip,del","rank"
6.51791657586553e-05,"both,True,skip,add","(score,True,True,all-sep)","rank"
5.50437473378906e-10,"both,True,skip,add","score,True,True,del","rank"
0.0261711512229308,"(both,True,skip,all-sep)","rank,True,skip,add","rank"
0.0261711512229308,"(both,True,skip,all-sep)","score,True,skip,add","rank"
5.90595477300004e-05,"(both,True,skip,all-uni)","both,True,skip,del","rank"
0.0286298084419687,"(both,True,skip,all-uni)","(both,True,True,all-sep)","rank"
3.22790051365818e-06,"(both,True,skip,all-uni)","both,True,True,del","rank"
0.00277361598141879,"(both,True,skip,all-uni)","rank,False,skip,add","rank"
0.000305128918462683,"(both,True,skip,all-uni)","(rank,False,skip,all-sep)","rank"
0.00300914359496485,"(both,True,skip,all-uni)","(rank,False,skip,all-uni)","rank"
0.00214034741017177,"(both,True,skip,all-uni)","rank,False,skip,del","rank"
1.25701430582215e-05,"(both,True,skip,all-uni)","rank,False,True,add","rank"
1.09156609773287e-06,"(both,True,skip,all-uni)","(rank,False,True,all-sep)","rank"
1.42015827753195e-05,"(both,True,skip,all-uni)","(rank,False,True,all-uni)","rank"
8.98094488488432e-06,"(both,True,skip,all-uni)","rank,False,True,del","rank"
5.90595477300004e-05,"(both,True,skip,all-uni)","rank,True,skip,del","rank"
0.0286298084419687,"(both,True,skip,all-uni)","(rank,True,True,all-sep)","rank"
3.22790051365818e-06,"(both,True,skip,all-uni)","rank,True,True,del","rank"
0.00277361598141868,"(both,True,skip,all-uni)","score,False,skip,add","rank"
0.000305128918462683,"(both,True,skip,all-uni)","(score,False,skip,all-sep)","rank"
0.00300914359496496,"(both,True,skip,all-uni)","(score,False,skip,all-uni)","rank"
0.00214034741017177,"(both,True,skip,all-uni)","score,False,skip,del","rank"
1.25701430582215e-05,"(both,True,skip,all-uni)","score,False,True,add","rank"
1.09156609773287e-06,"(both,True,skip,all-uni)","(score,False,True,all-sep)","rank"
1.42015827753195e-05,"(both,True,skip,all-uni)","(score,False,True,all-uni)","rank"
8.98094488488432e-06,"(both,True,skip,all-uni)","score,False,True,del","rank"
5.90595477300004e-05,"(both,True,skip,all-uni)","score,True,skip,del","rank"
0.0286298084419687,"(both,True,skip,all-uni)","(score,True,True,all-sep)","rank"
3.2279005137692e-06,"(both,True,skip,all-uni)","score,True,True,del","rank"
0.00105782812416599,"both,True,skip,del","both,True,True,add","rank"
0.0263641984993079,"both,True,skip,del","(both,True,True,all-uni)","rank"
1.94937200825862e-08,"both,True,skip,del","rank,True,skip,add","rank"
5.90595477300004e-05,"both,True,skip,del","(rank,True,skip,all-uni)","rank"
0.00105782812416599,"both,True,skip,del","rank,True,True,add","rank"
0.0263641984993072,"both,True,skip,del","(rank,True,True,all-uni)","rank"
1.94937200825862e-08,"both,True,skip,del","score,True,skip,add","rank"
5.90595477300004e-05,"both,True,skip,del","(score,True,skip,all-uni)","rank"
0.00105782812416599,"both,True,skip,del","score,True,True,add","rank"
0.0263641984993079,"both,True,skip,del","(score,True,True,all-uni)","rank"
7.89263450379218e-05,"both,True,True,add","both,True,True,del","rank"
0.0288579933574492,"both,True,True,add","rank,False,skip,add","rank"
0.0044460740240363,"both,True,True,add","(rank,False,skip,all-sep)","rank"
0.0308637114052934,"both,True,True,add","(rank,False,skip,all-uni)","rank"
0.0232808983402431,"both,True,True,add","rank,False,skip,del","rank"
0.000267528686063279,"both,True,True,add","rank,False,True,add","rank"
2.96166095876682e-05,"both,True,True,add","(rank,False,True,all-sep)","rank"
0.000298350631858235,"both,True,True,add","(rank,False,True,all-uni)","rank"
0.000198008038050257,"both,True,True,add","rank,False,True,del","rank"
0.00105782812416599,"both,True,True,add","rank,True,skip,del","rank"
7.89263450379218e-05,"both,True,True,add","rank,True,True,del","rank"
0.0288579933574493,"both,True,True,add","score,False,skip,add","rank"
0.00444607402403618,"both,True,True,add","(score,False,skip,all-sep)","rank"
0.0308637114052938,"both,True,True,add","(score,False,skip,all-uni)","rank"
0.0232808983402431,"both,True,True,add","score,False,skip,del","rank"
0.000267528686063279,"both,True,True,add","score,False,True,add","rank"
2.96166095876682e-05,"both,True,True,add","(score,False,True,all-sep)","rank"
0.000298350631858235,"both,True,True,add","(score,False,True,all-uni)","rank"
0.000198008038050257,"both,True,True,add","score,False,True,del","rank"
0.00105782812416599,"both,True,True,add","score,True,skip,del","rank"
7.89263450381439e-05,"both,True,True,add","score,True,True,del","rank"
6.51791657587664e-05,"(both,True,True,all-sep)","rank,True,skip,add","rank"
0.0286298084419687,"(both,True,True,all-sep)","(rank,True,skip,all-uni)","rank"
6.51791657587664e-05,"(both,True,True,all-sep)","score,True,skip,add","rank"
0.0286298084419687,"(both,True,True,all-sep)","(score,True,skip,all-uni)","rank"
0.00317139603058603,"(both,True,True,all-uni)","both,True,True,del","rank"
0.00871883492078085,"(both,True,True,all-uni)","rank,False,True,add","rank"
0.00138761344364657,"(both,True,True,all-uni)","(rank,False,True,all-sep)","rank"
0.00953197633427849,"(both,True,True,all-uni)","(rank,False,True,all-uni)","rank"
0.0068096762250508,"(both,True,True,all-uni)","rank,False,True,del","rank"
0.0263641984993078,"(both,True,True,all-uni)","rank,True,skip,del","rank"
0.00317139603058636,"(both,True,True,all-uni)","rank,True,True,del","rank"
0.00871883492078085,"(both,True,True,all-uni)","score,False,True,add","rank"
0.00138761344364646,"(both,True,True,all-uni)","(score,False,True,all-sep)","rank"
0.00953197633427849,"(both,True,True,all-uni)","(score,False,True,all-uni)","rank"
0.0068096762250508,"(both,True,True,all-uni)","score,False,True,del","rank"
0.0263641984993078,"(both,True,True,all-uni)","score,True,skip,del","rank"
0.00317139603058747,"(both,True,True,all-uni)","score,True,True,del","rank"
5.50437473378906e-10,"both,True,True,del","rank,True,skip,add","rank"
3.22790051365818e-06,"both,True,True,del","(rank,True,skip,all-uni)","rank"
7.89263450379218e-05,"both,True,True,del","rank,True,True,add","rank"
0.00317139603058603,"both,True,True,del","(rank,True,True,all-uni)","rank"
5.50437473378906e-10,"both,True,True,del","score,True,skip,add","rank"
3.22790051365818e-06,"both,True,True,del","(score,True,skip,all-uni)","rank"
7.89263450379218e-05,"both,True,True,del","score,True,True,add","rank"
0.00317139603058603,"both,True,True,del","(score,True,True,all-uni)","rank"
2.64422922824359e-06,"rank,False,skip,add","rank,True,skip,add","rank"
0.00277361598141868,"rank,False,skip,add","(rank,True,skip,all-uni)","rank"
0.0288579933574493,"rank,False,skip,add","rank,True,True,add","rank"
2.64422922824359e-06,"rank,False,skip,add","score,True,skip,add","rank"
0.00277361598141879,"rank,False,skip,add","(score,True,skip,all-uni)","rank"
0.0288579933574492,"rank,False,skip,add","score,True,True,add","rank"
1.52889481630503e-07,"(rank,False,skip,all-sep)","rank,True,skip,add","rank"
0.000305128918462683,"(rank,False,skip,all-sep)","(rank,True,skip,all-uni)","rank"
0.0044460740240363,"(rank,False,skip,all-sep)","rank,True,True,add","rank"
1.52889481630503e-07,"(rank,False,skip,all-sep)","score,True,skip,add","rank"
0.000305128918462683,"(rank,False,skip,all-sep)","(score,True,skip,all-uni)","rank"
0.0044460740240363,"(rank,False,skip,all-sep)","score,True,True,add","rank"
2.94514985310634e-06,"(rank,False,skip,all-uni)","rank,True,skip,add","rank"
0.00300914359496485,"(rank,False,skip,all-uni)","(rank,True,skip,all-uni)","rank"
0.0308637114052934,"(rank,False,skip,all-uni)","rank,True,True,add","rank"
2.94514985310634e-06,"(rank,False,skip,all-uni)","score,True,skip,add","rank"
0.00300914359496485,"(rank,False,skip,all-uni)","(score,True,skip,all-uni)","rank"
0.0308637114052938,"(rank,False,skip,all-uni)","score,True,True,add","rank"
1.87961270892156e-06,"rank,False,skip,del","rank,True,skip,add","rank"
0.00214034741017177,"rank,False,skip,del","(rank,True,skip,all-uni)","rank"
0.0232808983402431,"rank,False,skip,del","rank,True,True,add","rank"
1.87961270892156e-06,"rank,False,skip,del","score,True,skip,add","rank"
0.00214034741017188,"rank,False,skip,del","(score,True,skip,all-uni)","rank"
0.0232808983402431,"rank,False,skip,del","score,True,True,add","rank"
2.88959889349627e-09,"rank,False,True,add","rank,True,skip,add","rank"
1.25701430582215e-05,"rank,False,True,add","(rank,True,skip,all-uni)","rank"
0.000267528686063279,"rank,False,True,add","rank,True,True,add","rank"
0.00871883492078074,"rank,False,True,add","(rank,True,True,all-uni)","rank"
2.88959889349627e-09,"rank,False,True,add","score,True,skip,add","rank"
1.25701430582215e-05,"rank,False,True,add","(score,True,skip,all-uni)","rank"
0.000267528686063279,"rank,False,True,add","score,True,True,add","rank"
0.00871883492078074,"rank,False,True,add","(score,True,True,all-uni)","rank"
1.48333234584186e-10,"(rank,False,True,all-sep)","rank,True,skip,add","rank"
1.09156609773287e-06,"(rank,False,True,all-sep)","(rank,True,skip,all-uni)","rank"
2.96166095876682e-05,"(rank,False,True,all-sep)","rank,True,True,add","rank"
0.00138761344364646,"(rank,False,True,all-sep)","(rank,True,True,all-uni)","rank"
1.48333234584186e-10,"(rank,False,True,all-sep)","score,True,skip,add","rank"
1.09156609773287e-06,"(rank,False,True,all-sep)","(score,True,skip,all-uni)","rank"
2.96166095876682e-05,"(rank,False,True,all-sep)","score,True,True,add","rank"
0.00138761344364646,"(rank,False,True,all-sep)","(score,True,True,all-uni)","rank"
3.3560623169393e-09,"(rank,False,True,all-uni)","rank,True,skip,add","rank"
1.42015827753195e-05,"(rank,False,True,all-uni)","(rank,True,skip,all-uni)","rank"
0.000298350631858235,"(rank,False,True,all-uni)","rank,True,True,add","rank"
0.00953197633427805,"(rank,False,True,all-uni)","(rank,True,True,all-uni)","rank"
3.3560623169393e-09,"(rank,False,True,all-uni)","score,True,skip,add","rank"
1.42015827753195e-05,"(rank,False,True,all-uni)","(score,True,skip,all-uni)","rank"
0.000298350631858235,"(rank,False,True,all-uni)","score,True,True,add","rank"
0.00953197633427838,"(rank,False,True,all-uni)","(score,True,True,all-uni)","rank"
1.91460902687624e-09,"rank,False,True,del","rank,True,skip,add","rank"
8.98094488488432e-06,"rank,False,True,del","(rank,True,skip,all-uni)","rank"
0.000198008038050257,"rank,False,True,del","rank,True,True,add","rank"
0.00680967622505069,"rank,False,True,del","(rank,True,True,all-uni)","rank"
1.91460902687624e-09,"rank,False,True,del","score,True,skip,add","rank"
8.98094488488432e-06,"rank,False,True,del","(score,True,skip,all-uni)","rank"
0.000198008038050257,"rank,False,True,del","score,True,True,add","rank"
0.00680967622505091,"rank,False,True,del","(score,True,True,all-uni)","rank"
0.0261711512229308,"rank,True,skip,add","(rank,True,skip,all-sep)","rank"
1.94937200825862e-08,"rank,True,skip,add","rank,True,skip,del","rank"
6.51791657587664e-05,"rank,True,skip,add","(rank,True,True,all-sep)","rank"
5.50437473378906e-10,"rank,True,skip,add","rank,True,True,del","rank"
2.64422922824359e-06,"rank,True,skip,add","score,False,skip,add","rank"
1.52889481630503e-07,"rank,True,skip,add","(score,False,skip,all-sep)","rank"
2.94514985310634e-06,"rank,True,skip,add","(score,False,skip,all-uni)","rank"
1.87961270892156e-06,"rank,True,skip,add","score,False,skip,del","rank"
2.88959889349627e-09,"rank,True,skip,add","score,False,True,add","rank"
1.48333234584186e-10,"rank,True,skip,add","(score,False,True,all-sep)","rank"
3.3560623169393e-09,"rank,True,skip,add","(score,False,True,all-uni)","rank"
1.91460902687624e-09,"rank,True,skip,add","score,False,True,del","rank"
0.0261711512229308,"rank,True,skip,add","(score,True,skip,all-sep)","rank"
1.94937200825862e-08,"rank,True,skip,add","score,True,skip,del","rank"
6.51791657587664e-05,"rank,True,skip,add","(score,True,True,all-sep)","rank"
5.50437473378906e-10,"rank,True,skip,add","score,True,True,del","rank"
0.0261711512229214,"(rank,True,skip,all-sep)","score,True,skip,add","rank"
5.90595477300004e-05,"(rank,True,skip,all-uni)","rank,True,skip,del","rank"
0.0286298084419687,"(rank,True,skip,all-uni)","(rank,True,True,all-sep)","rank"
3.22790051365818e-06,"(rank,True,skip,all-uni)","rank,True,True,del","rank"
0.00277361598141868,"(rank,True,skip,all-uni)","score,False,skip,add","rank"
0.000305128918462683,"(rank,True,skip,all-uni)","(score,False,skip,all-sep)","rank"
0.00300914359496485,"(rank,True,skip,all-uni)","(score,False,skip,all-uni)","rank"
0.00214034741017177,"(rank,True,skip,all-uni)","score,False,skip,del","rank"
1.25701430582215e-05,"(rank,True,skip,all-uni)","score,False,True,add","rank"
1.09156609773287e-06,"(rank,True,skip,all-uni)","(score,False,True,all-sep)","rank"
1.42015827753195e-05,"(rank,True,skip,all-uni)","(score,False,True,all-uni)","rank"
8.98094488488432e-06,"(rank,True,skip,all-uni)","score,False,True,del","rank"
5.90595477300004e-05,"(rank,True,skip,all-uni)","score,True,skip,del","rank"
0.0286298084419687,"(rank,True,skip,all-uni)","(score,True,True,all-sep)","rank"
3.2279005137692e-06,"(rank,True,skip,all-uni)","score,True,True,del","rank"
0.00105782812416588,"rank,True,skip,del","rank,True,True,add","rank"
0.0263641984993072,"rank,True,skip,del","(rank,True,True,all-uni)","rank"
1.94937200825862e-08,"rank,True,skip,del","score,True,skip,add","rank"
5.90595477300004e-05,"rank,True,skip,del","(score,True,skip,all-uni)","rank"
0.00105782812416599,"rank,True,skip,del","score,True,True,add","rank"
0.0263641984993079,"rank,True,skip,del","(score,True,True,all-uni)","rank"
7.89263450379218e-05,"rank,True,True,add","rank,True,True,del","rank"
0.0288579933574493,"rank,True,True,add","score,False,skip,add","rank"
0.00444607402403618,"rank,True,True,add","(score,False,skip,all-sep)","rank"
0.0308637114052934,"rank,True,True,add","(score,False,skip,all-uni)","rank"
0.0232808983402426,"rank,True,True,add","score,False,skip,del","rank"
0.000267528686063279,"rank,True,True,add","score,False,True,add","rank"
2.96166095876682e-05,"rank,True,True,add","(score,False,True,all-sep)","rank"
0.000298350631858235,"rank,True,True,add","(score,False,True,all-uni)","rank"
0.000198008038050257,"rank,True,True,add","score,False,True,del","rank"
0.00105782812416588,"rank,True,True,add","score,True,skip,del","rank"
7.89263450381439e-05,"rank,True,True,add","score,True,True,del","rank"
6.51791657587664e-05,"(rank,True,True,all-sep)","score,True,skip,add","rank"
0.0286298084419687,"(rank,True,True,all-sep)","(score,True,skip,all-uni)","rank"
0.00317139603058603,"(rank,True,True,all-uni)","rank,True,True,del","rank"
0.00871883492078085,"(rank,True,True,all-uni)","score,False,True,add","rank"
0.00138761344364646,"(rank,True,True,all-uni)","(score,False,True,all-sep)","rank"
0.00953197633427838,"(rank,True,True,all-uni)","(score,False,True,all-uni)","rank"
0.00680967622505069,"(rank,True,True,all-uni)","score,False,True,del","rank"
0.0263641984993072,"(rank,True,True,all-uni)","score,True,skip,del","rank"
0.00317139603058747,"(rank,True,True,all-uni)","score,True,True,del","rank"
5.50437473378906e-10,"rank,True,True,del","score,True,skip,add","rank"
3.22790051365818e-06,"rank,True,True,del","(score,True,skip,all-uni)","rank"
7.89263450379218e-05,"rank,True,True,del","score,True,True,add","rank"
0.00317139603058603,"rank,True,True,del","(score,True,True,all-uni)","rank"
2.64422922824359e-06,"score,False,skip,add","score,True,skip,add","rank"
0.00277361598141879,"score,False,skip,add","(score,True,skip,all-uni)","rank"
0.0288579933574492,"score,False,skip,add","score,True,True,add","rank"
1.52889481630503e-07,"(score,False,skip,all-sep)","score,True,skip,add","rank"
0.000305128918462683,"(score,False,skip,all-sep)","(score,True,skip,all-uni)","rank"
0.0044460740240363,"(score,False,skip,all-sep)","score,True,True,add","rank"
2.94514985310634e-06,"(score,False,skip,all-uni)","score,True,skip,add","rank"
0.00300914359496485,"(score,False,skip,all-uni)","(score,True,skip,all-uni)","rank"
0.0308637114052942,"(score,False,skip,all-uni)","score,True,True,add","rank"
1.87961270892156e-06,"score,False,skip,del","score,True,skip,add","rank"
0.00214034741017177,"score,False,skip,del","(score,True,skip,all-uni)","rank"
0.0232808983402431,"score,False,skip,del","score,True,True,add","rank"
2.88959889349627e-09,"score,False,True,add","score,True,skip,add","rank"
1.25701430582215e-05,"score,False,True,add","(score,True,skip,all-uni)","rank"
0.00026752868606339,"score,False,True,add","score,True,True,add","rank"
0.00871883492078085,"score,False,True,add","(score,True,True,all-uni)","rank"
1.48333234584186e-10,"(score,False,True,all-sep)","score,True,skip,add","rank"
1.09156609773287e-06,"(score,False,True,all-sep)","(score,True,skip,all-uni)","rank"
2.96166095876682e-05,"(score,False,True,all-sep)","score,True,True,add","rank"
0.00138761344364646,"(score,False,True,all-sep)","(score,True,True,all-uni)","rank"
3.3560623169393e-09,"(score,False,True,all-uni)","score,True,skip,add","rank"
1.42015827753195e-05,"(score,False,True,all-uni)","(score,True,skip,all-uni)","rank"
0.000298350631858235,"(score,False,True,all-uni)","score,True,True,add","rank"
0.00953197633427849,"(score,False,True,all-uni)","(score,True,True,all-uni)","rank"
1.91460902687624e-09,"score,False,True,del","score,True,skip,add","rank"
8.98094488488432e-06,"score,False,True,del","(score,True,skip,all-uni)","rank"
0.000198008038050257,"score,False,True,del","score,True,True,add","rank"
0.00680967622505091,"score,False,True,del","(score,True,True,all-uni)","rank"
0.0261711512229214,"score,True,skip,add","(score,True,skip,all-sep)","rank"
1.94937200825862e-08,"score,True,skip,add","score,True,skip,del","rank"
6.51791657586553e-05,"score,True,skip,add","(score,True,True,all-sep)","rank"
5.50437473378906e-10,"score,True,skip,add","score,True,True,del","rank"
5.90595477300004e-05,"(score,True,skip,all-uni)","score,True,skip,del","rank"
0.0286298084419687,"(score,True,skip,all-uni)","(score,True,True,all-sep)","rank"
3.2279005137692e-06,"(score,True,skip,all-uni)","score,True,True,del","rank"
0.00105782812416599,"score,True,skip,del","score,True,True,add","rank"
0.0263641984993079,"score,True,skip,del","(score,True,True,all-uni)","rank"
7.89263450381439e-05,"score,True,True,add","score,True,True,del","rank"
0.00317139603058747,"(score,True,True,all-uni)","score,True,True,del","rank"
0.00249594362477334,"both,False,skip,add","both,True,skip,add","num_iters"
0.00917935137420445,"both,False,skip,add","(both,True,skip,all-uni)","num_iters"
0.0198739817928197,"(both,False,skip,all-sep)","both,True,skip,add","num_iters"
0.00250614175826913,"(both,False,skip,all-uni)","both,True,skip,add","num_iters"
0.00921360479589239,"(both,False,skip,all-uni)","(both,True,skip,all-uni)","num_iters"
0.00262996597969745,"both,False,skip,del","both,True,skip,add","num_iters"
0.00962841832719441,"both,False,skip,del","(both,True,skip,all-uni)","num_iters"
2.89272134024188e-08,"both,False,True,add","both,True,skip,add","num_iters"
2.03393208830782e-07,"both,False,True,add","(both,True,skip,all-uni)","num_iters"
0.00510389716285775,"both,False,True,add","both,True,True,add","num_iters"
0.0126426854157564,"both,False,True,add","(both,True,True,all-uni)","num_iters"
0.000102154716299263,"both,False,True,add","rank,True,skip,add","num_iters"
0.0102217509572482,"both,False,True,add","(rank,True,skip,all-uni)","num_iters"
0.00614848283139446,"both,False,True,add","score,True,skip,add","num_iters"
4.1241875470277e-09,"(both,False,True,all-sep)","both,True,skip,add","num_iters"
3.14781579691115e-08,"(both,False,True,all-sep)","(both,True,skip,all-uni)","num_iters"
0.00139694344468333,"(both,False,True,all-sep)","both,True,True,add","num_iters"
0.00375194337488216,"(both,False,True,all-sep)","(both,True,True,all-uni)","num_iters"
2.1437645231992e-05,"(both,False,True,all-sep)","rank,True,skip,add","num_iters"
0.0029734043764077,"(both,False,True,all-sep)","(rank,True,skip,all-uni)","num_iters"
0.00170951361798544,"(both,False,True,all-sep)","score,True,skip,add","num_iters"
0.0442603388777785,"(both,False,True,all-sep)","(score,True,skip,all-uni)","num_iters"
1.92684211919314e-08,"(both,False,True,all-uni)","both,True,skip,add","num_iters"
1.37866500771189e-07,"(both,False,True,all-uni)","(both,True,skip,all-uni)","num_iters"
