"p.value","setting_1","setting_2","metric"
0.107339298655093,"(all-uni,gumtree_base)","del,git","rank"
0.493500905257981,"(all-uni,gumtree_base)","del,gumtree_base","rank"
0.49413080770985,"(all-uni,gumtree_base)","del,gumtree_class","rank"
0.934870890346067,"(all-uni,gumtree_base)","del,no_diff","rank"
0.113218672817178,"(all-uni,gumtree_class)","(all-uni,no_diff)","rank"
0.00068708562446318,"(all-uni,gumtree_class)","del,git","rank"
0.0126607315476864,"(all-uni,gumtree_class)","del,gumtree_base","rank"
0.0127000399337224,"(all-uni,gumtree_class)","del,gumtree_class","rank"
0.1306824475677,"(all-uni,gumtree_class)","del,no_diff","rank"
0.992558450171692,"(all-uni,no_diff)","del,git","rank"
0.999998897217192,"(all-uni,no_diff)","del,gumtree_base","rank"
0.999998915821611,"(all-uni,no_diff)","del,gumtree_class","rank"
1,"(all-uni,no_diff)","del,no_diff","rank"
0.999998071830386,"del,git","del,gumtree_base","rank"
0.999998040361465,"del,git","del,gumtree_class","rank"
0.989091380063627,"del,git","del,no_diff","rank"
1,"del,gumtree_base","del,gumtree_class","rank"
0.999996896635023,"del,gumtree_base","del,no_diff","rank"
0.999996944504903,"del,gumtree_class","del,no_diff","rank"
