"p.value","setting_1","setting_2","metric"
0.709024011126159,"(both,True,all-sep)","(score,True,all-uni)","rank"
0.941231010933173,"(both,True,all-sep)","score,True,del","rank"
1,"(both,True,all-uni)","both,True,del","rank"
1,"(both,True,all-uni)","rank,False,add","rank"
0.999997619847904,"(both,True,all-uni)","(rank,False,all-sep)","rank"
1,"(both,True,all-uni)","(rank,False,all-uni)","rank"
1,"(both,True,all-uni)","rank,False,del","rank"
1,"(both,True,all-uni)","rank,True,add","rank"
0.709024011126159,"(both,True,all-uni)","(rank,True,all-sep)","rank"
1,"(both,True,all-uni)","(rank,True,all-uni)","rank"
1,"(both,True,all-uni)","rank,True,del","rank"
1,"(both,True,all-uni)","score,False,add","rank"
0.999997619847904,"(both,True,all-uni)","(score,False,all-sep)","rank"
1,"(both,True,all-uni)","(score,False,all-uni)","rank"
1,"(both,True,all-uni)","score,False,del","rank"
1,"(both,True,all-uni)","score,True,add","rank"
0.709024011126159,"(both,True,all-uni)","(score,True,all-sep)","rank"
1,"(both,True,all-uni)","(score,True,all-uni)","rank"
1,"(both,True,all-uni)","score,True,del","rank"
1,"both,True,del","rank,False,add","rank"
0.999999999966706,"both,True,del","(rank,False,all-sep)","rank"
1,"both,True,del","(rank,False,all-uni)","rank"
1,"both,True,del","rank,False,del","rank"
1,"both,True,del","rank,True,add","rank"
0.941231010933173,"both,True,del","(rank,True,all-sep)","rank"
1,"both,True,del","(rank,True,all-uni)","rank"
1,"both,True,del","rank,True,del","rank"
1,"both,True,del","score,False,add","rank"
0.999999999966706,"both,True,del","(score,False,all-sep)","rank"
1,"both,True,del","(score,False,all-uni)","rank"
1,"both,True,del","score,False,del","rank"
1,"both,True,del","score,True,add","rank"
0.941231010933173,"both,True,del","(score,True,all-sep)","rank"
1,"both,True,del","(score,True,all-uni)","rank"
1,"both,True,del","score,True,del","rank"
0.999999994320379,"rank,False,add","(rank,False,all-sep)","rank"
1,"rank,False,add","(rank,False,all-uni)","rank"
1,"rank,False,add","rank,False,del","rank"
1,"rank,False,add","rank,True,add","rank"
0.878028150099724,"rank,False,add","(rank,True,all-sep)","rank"
1,"rank,False,add","(rank,True,all-uni)","rank"
1,"rank,False,add","rank,True,del","rank"
1,"rank,False,add","score,False,add","rank"
0.999999994320379,"rank,False,add","(score,False,all-sep)","rank"
1,"rank,False,add","(score,False,all-uni)","rank"
1,"rank,False,add","score,False,del","rank"
1,"rank,False,add","score,True,add","rank"
0.878028150099724,"rank,False,add","(score,True,all-sep)","rank"
1,"rank,False,add","(score,True,all-uni)","rank"
1,"rank,False,add","score,True,del","rank"
0.999999999842952,"(rank,False,all-sep)","(rank,False,all-uni)","rank"
0.999999999983317,"(rank,False,all-sep)","rank,False,del","rank"
0.999997966782154,"(rank,False,all-sep)","rank,True,add","rank"
0.999393832904984,"(rank,False,all-sep)","(rank,True,all-sep)","rank"
0.999997619847904,"(rank,False,all-sep)","(rank,True,all-uni)","rank"
0.999999999966706,"(rank,False,all-sep)","rank,True,del","rank"
0.999999994320379,"(rank,False,all-sep)","score,False,add","rank"
1,"(rank,False,all-sep)","(score,False,all-sep)","rank"
0.999999999842952,"(rank,False,all-sep)","(score,False,all-uni)","rank"
0.999999999983317,"(rank,False,all-sep)","score,False,del","rank"
0.999997966782154,"(rank,False,all-sep)","score,True,add","rank"
0.999393832904984,"(rank,False,all-sep)","(score,True,all-sep)","rank"
0.999997619847904,"(rank,False,all-sep)","(score,True,all-uni)","rank"
0.999999999966706,"(rank,False,all-sep)","score,True,del","rank"
1,"(rank,False,all-uni)","rank,False,del","rank"
1,"(rank,False,all-uni)","rank,True,add","rank"
0.927014308673821,"(rank,False,all-uni)","(rank,True,all-sep)","rank"
1,"(rank,False,all-uni)","(rank,True,all-uni)","rank"
1,"(rank,False,all-uni)","rank,True,del","rank"
1,"(rank,False,all-uni)","score,False,add","rank"
0.999999999842952,"(rank,False,all-uni)","(score,False,all-sep)","rank"
1,"(rank,False,all-uni)","(score,False,all-uni)","rank"
1,"(rank,False,all-uni)","score,False,del","rank"
1,"(rank,False,all-uni)","score,True,add","rank"
0.927014308673821,"(rank,False,all-uni)","(score,True,all-sep)","rank"
1,"(rank,False,all-uni)","(score,True,all-uni)","rank"
1,"(rank,False,all-uni)","score,True,del","rank"
1,"rank,False,del","rank,True,add","rank"
0.946563739916715,"rank,False,del","(rank,True,all-sep)","rank"
1,"rank,False,del","(rank,True,all-uni)","rank"
1,"rank,False,del","rank,True,del","rank"
1,"rank,False,del","score,False,add","rank"
0.999999999983317,"rank,False,del","(score,False,all-sep)","rank"
1,"rank,False,del","(score,False,all-uni)","rank"
1,"rank,False,del","score,False,del","rank"
1,"rank,False,del","score,True,add","rank"
0.946563739916715,"rank,False,del","(score,True,all-sep)","rank"
1,"rank,False,del","(score,True,all-uni)","rank"
1,"rank,False,del","score,True,del","rank"
0.715395220140225,"rank,True,add","(rank,True,all-sep)","rank"
1,"rank,True,add","(rank,True,all-uni)","rank"
1,"rank,True,add","rank,True,del","rank"
1,"rank,True,add","score,False,add","rank"
0.999997966782154,"rank,True,add","(score,False,all-sep)","rank"
1,"rank,True,add","(score,False,all-uni)","rank"
1,"rank,True,add","score,False,del","rank"
1,"rank,True,add","score,True,add","rank"
0.715395220140225,"rank,True,add","(score,True,all-sep)","rank"
1,"rank,True,add","(score,True,all-uni)","rank"
1,"rank,True,add","score,True,del","rank"
0.709024011126159,"(rank,True,all-sep)","(rank,True,all-uni)","rank"
0.941231010933173,"(rank,True,all-sep)","rank,True,del","rank"
0.878028150099724,"(rank,True,all-sep)","score,False,add","rank"
0.999393832904984,"(rank,True,all-sep)","(score,False,all-sep)","rank"
0.927014308673821,"(rank,True,all-sep)","(score,False,all-uni)","rank"
0.946563739916715,"(rank,True,all-sep)","score,False,del","rank"
0.715395220140226,"(rank,True,all-sep)","score,True,add","rank"
1,"(rank,True,all-sep)","(score,True,all-sep)","rank"
0.709024011126159,"(rank,True,all-sep)","(score,True,all-uni)","rank"
0.941231010933173,"(rank,True,all-sep)","score,True,del","rank"
1,"(rank,True,all-uni)","rank,True,del","rank"
1,"(rank,True,all-uni)","score,False,add","rank"
0.999997619847904,"(rank,True,all-uni)","(score,False,all-sep)","rank"
1,"(rank,True,all-uni)","(score,False,all-uni)","rank"
1,"(rank,True,all-uni)","score,False,del","rank"
1,"(rank,True,all-uni)","score,True,add","rank"
0.709024011126159,"(rank,True,all-uni)","(score,True,all-sep)","rank"
1,"(rank,True,all-uni)","(score,True,all-uni)","rank"
1,"(rank,True,all-uni)","score,True,del","rank"
1,"rank,True,del","score,False,add","rank"
0.999999999966706,"rank,True,del","(score,False,all-sep)","rank"
1,"rank,True,del","(score,False,all-uni)","rank"
1,"rank,True,del","score,False,del","rank"
1,"rank,True,del","score,True,add","rank"
0.941231010933173,"rank,True,del","(score,True,all-sep)","rank"
1,"rank,True,del","(score,True,all-uni)","rank"
1,"rank,True,del","score,True,del","rank"
0.999999994320379,"score,False,add","(score,False,all-sep)","rank"
1,"score,False,add","(score,False,all-uni)","rank"
1,"score,False,add","score,False,del","rank"
1,"score,False,add","score,True,add","rank"
0.878028150099724,"score,False,add","(score,True,all-sep)","rank"
1,"score,False,add","(score,True,all-uni)","rank"
1,"score,False,add","score,True,del","rank"
0.999999999842952,"(score,False,all-sep)","(score,False,all-uni)","rank"
0.999999999983317,"(score,False,all-sep)","score,False,del","rank"
0.999997966782154,"(score,False,all-sep)","score,True,add","rank"
0.999393832904984,"(score,False,all-sep)","(score,True,all-sep)","rank"
0.999997619847904,"(score,False,all-sep)","(score,True,all-uni)","rank"
0.999999999966706,"(score,False,all-sep)","score,True,del","rank"
1,"(score,False,all-uni)","score,False,del","rank"
1,"(score,False,all-uni)","score,True,add","rank"
0.927014308673821,"(score,False,all-uni)","(score,True,all-sep)","rank"
1,"(score,False,all-uni)","(score,True,all-uni)","rank"
1,"(score,False,all-uni)","score,True,del","rank"
1,"score,False,del","score,True,add","rank"
0.946563739916715,"score,False,del","(score,True,all-sep)","rank"
1,"score,False,del","(score,True,all-uni)","rank"
1,"score,False,del","score,True,del","rank"
0.715395220140226,"score,True,add","(score,True,all-sep)","rank"
1,"score,True,add","(score,True,all-uni)","rank"
1,"score,True,add","score,True,del","rank"
0.709024011126159,"(score,True,all-sep)","(score,True,all-uni)","rank"
0.941231010933173,"(score,True,all-sep)","score,True,del","rank"
1,"(score,True,all-uni)","score,True,del","rank"
1,"both,False,add","(both,False,all-sep)","num_iters"
1,"both,False,add","(both,False,all-uni)","num_iters"
1,"both,False,add","both,False,del","num_iters"
0.999999568773163,"both,False,add","both,True,add","num_iters"
0.869601299782793,"both,False,add","(both,True,all-sep)","num_iters"
0.999999987866945,"both,False,add","(both,True,all-uni)","num_iters"
0.997519711533886,"both,False,add","both,True,del","num_iters"
0.999935465198096,"both,False,add","rank,False,add","num_iters"
1,"both,False,add","(rank,False,all-sep)","num_iters"
0.999998022725943,"both,False,add","(rank,False,all-uni)","num_iters"
0.999999744026728,"both,False,add","rank,False,del","num_iters"
1,"both,False,add","rank,True,add","num_iters"
0.986857321507492,"both,False,add","(rank,True,all-sep)","num_iters"
1,"both,False,add","(rank,True,all-uni)","num_iters"
1,"both,False,add","rank,True,del","num_iters"
0.910755473163261,"both,False,add","score,False,add","num_iters"
0.933239018407797,"both,False,add","(score,False,all-sep)","num_iters"
0.910755473163261,"both,False,add","(score,False,all-uni)","num_iters"
0.910755473163261,"both,False,add","score,False,del","num_iters"
0.975493965978686,"both,False,add","score,True,add","num_iters"
0.999990250857639,"both,False,add","(score,True,all-sep)","num_iters"
0.988439782490281,"both,False,add","(score,True,all-uni)","num_iters"
0.981966504758103,"both,False,add","score,True,del","num_iters"
1,"(both,False,all-sep)","(both,False,all-uni)","num_iters"
1,"(both,False,all-sep)","both,False,del","num_iters"
0.999999998680175,"(both,False,all-sep)","both,True,add","num_iters"
0.955309572744606,"(both,False,all-sep)","(both,True,all-sep)","num_iters"
0.999999999993236,"(both,False,all-sep)","(both,True,all-uni)","num_iters"
0.999799927673915,"(both,False,all-sep)","both,True,del","num_iters"
0.998927080114001,"(both,False,all-sep)","rank,False,add","num_iters"
0.999999999931771,"(both,False,all-sep)","(rank,False,all-sep)","num_iters"
0.999917914575095,"(both,False,all-sep)","(rank,False,all-uni)","num_iters"
0.99998153381942,"(both,False,all-sep)","rank,False,del","num_iters"
1,"(both,False,all-sep)","rank,True,add","num_iters"
0.998091952536379,"(both,False,all-sep)","(rank,True,all-sep)","num_iters"
1,"(both,False,all-sep)","(rank,True,all-uni)","num_iters"
1,"(both,False,all-sep)","rank,True,del","num_iters"
0.787405596085211,"(both,False,all-sep)","score,False,add","num_iters"
0.826652862622008,"(both,False,all-sep)","(score,False,all-sep)","num_iters"
0.787405596085211,"(both,False,all-sep)","(score,False,all-uni)","num_iters"
0.787405596085211,"(both,False,all-sep)","score,False,del","num_iters"
0.915221377385957,"(both,False,all-sep)","score,True,add","num_iters"
0.999734616656652,"(both,False,all-sep)","(score,True,all-sep)","num_iters"
0.950791475388168,"(both,False,all-sep)","(score,True,all-uni)","num_iters"
0.932058440679476,"(both,False,all-sep)","score,True,del","num_iters"
1,"(both,False,all-uni)","both,False,del","num_iters"
0.999999986223496,"(both,False,all-uni)","both,True,add","num_iters"
0.931235765524365,"(both,False,all-uni)","(both,True,all-sep)","num_iters"
0.999999999849249,"(both,False,all-uni)","(both,True,all-uni)","num_iters"
0.999455106807129,"(both,False,all-uni)","both,True,del","num_iters"
0.999574143497724,"(both,False,all-uni)","rank,False,add","num_iters"
0.99999999999734,"(both,False,all-uni)","(rank,False,all-sep)","num_iters"
0.999975793179819,"(both,False,all-uni)","(rank,False,all-uni)","num_iters"
0.999995435455307,"(both,False,all-uni)","rank,False,del","num_iters"
1,"(both,False,all-uni)","rank,True,add","num_iters"
0.995882890430133,"(both,False,all-uni)","(rank,True,all-sep)","num_iters"
1,"(both,False,all-uni)","(rank,True,all-uni)","num_iters"
1,"(both,False,all-uni)","rank,True,del","num_iters"
0.839293308227064,"(both,False,all-uni)","score,False,add","num_iters"
0.872662739177834,"(both,False,all-uni)","(score,False,all-sep)","num_iters"
0.839293308227064,"(both,False,all-uni)","(score,False,all-uni)","num_iters"
0.839293308227064,"(both,False,all-uni)","score,False,del","num_iters"
0.943399829856716,"(both,False,all-uni)","score,True,add","num_iters"
0.999910309738245,"(both,False,all-uni)","(score,True,all-sep)","num_iters"
0.969341040734626,"(both,False,all-uni)","(score,True,all-uni)","num_iters"
0.955911922713476,"(both,False,all-uni)","score,True,del","num_iters"
0.999999997713482,"both,False,del","both,True,add","num_iters"
0.950596221652201,"both,False,del","(both,True,all-sep)","num_iters"
0.999999999985517,"both,False,del","(both,True,all-uni)","num_iters"
0.999747642070796,"both,False,del","both,True,del","num_iters"
0.999118703344396,"both,False,del","rank,False,add","num_iters"
0.999999999965027,"both,False,del","(rank,False,all-sep)","num_iters"
0.999936696916133,"both,False,del","(rank,False,all-uni)","num_iters"
0.999986280025194,"both,False,del","rank,False,del","num_iters"
1,"both,False,del","rank,True,add","num_iters"
0.997719630013691,"both,False,del","(rank,True,all-sep)","num_iters"
1,"both,False,del","(rank,True,all-uni)","num_iters"
1,"both,False,del","rank,True,del","num_iters"
0.799584430954164,"both,False,del","score,False,add","num_iters"
0.837581344610234,"both,False,del","(score,False,all-sep)","num_iters"
0.799584430954164,"both,False,del","(score,False,all-uni)","num_iters"
0.799584430954165,"both,False,del","score,False,del","num_iters"
0.922174443415437,"both,False,del","score,True,add","num_iters"
0.999789341141142,"both,False,del","(score,True,all-sep)","num_iters"
0.955490914217312,"both,False,del","(score,True,all-uni)","num_iters"
0.938009133506084,"both,False,del","score,True,del","num_iters"
0.999920544328486,"both,True,add","(both,True,all-sep)","num_iters"
1,"both,True,add","(both,True,all-uni)","num_iters"
0.999999999936951,"both,True,add","both,True,del","num_iters"
0.87701997529768,"both,True,add","rank,False,add","num_iters"
0.999794213903854,"both,True,add","(rank,False,all-sep)","num_iters"
0.954731713763121,"both,True,add","(rank,False,all-uni)","num_iters"
0.974933803871309,"both,True,add","rank,False,del","num_iters"
0.999999999983465,"both,True,add","rank,True,add","num_iters"
0.999999973056826,"both,True,add","(rank,True,all-sep)","num_iters"
0.999999999906335,"both,True,add","(rank,True,all-uni)","num_iters"
0.999997129331544,"both,True,add","rank,True,del","num_iters"
0.259213562512141,"both,True,add","score,False,add","num_iters"
0.298562899543889,"both,True,add","(score,False,all-sep)","num_iters"
0.259213562512141,"both,True,add","(score,False,all-uni)","num_iters"
0.259213562512141,"both,True,add","score,False,del","num_iters"
0.429408270585602,"both,True,add","score,True,add","num_iters"
0.928259009735324,"both,True,add","(score,True,all-sep)","num_iters"
0.518441691813489,"both,True,add","(score,True,all-uni)","num_iters"
0.466865691562047,"both,True,add","score,True,del","num_iters"
0.999465732127747,"(both,True,all-sep)","(both,True,all-uni)","num_iters"
0.999999999857862,"(both,True,all-sep)","both,True,del","num_iters"
0.092308708850656,"(both,True,all-sep)","rank,False,add","num_iters"
0.608027605759293,"(both,True,all-sep)","(rank,False,all-sep)","num_iters"
0.170327818357404,"(both,True,all-sep)","(rank,False,all-uni)","num_iters"
0.220903173821735,"(both,True,all-sep)","rank,False,del","num_iters"
0.979447824952278,"(both,True,all-sep)","rank,True,add","num_iters"
1,"(both,True,all-sep)","(rank,True,all-sep)","num_iters"
0.97219357596489,"(both,True,all-sep)","(rank,True,all-uni)","num_iters"
0.815029839937837,"(both,True,all-sep)","rank,True,del","num_iters"
0.0037859767341849,"(both,True,all-sep)","score,False,add","num_iters"
0.00495067981144004,"(both,True,all-sep)","(score,False,all-sep)","num_iters"
0.0037859767341849,"(both,True,all-sep)","(score,False,all-uni)","num_iters"
0.00378597673418468,"(both,True,all-sep)","score,False,del","num_iters"
0.0104517845730786,"(both,True,all-sep)","score,True,add","num_iters"
0.132848890961595,"(both,True,all-sep)","(score,True,all-sep)","num_iters"
0.016168566102938,"(both,True,all-sep)","(score,True,all-uni)","num_iters"
0.0126163784435055,"(both,True,all-sep)","score,True,del","num_iters"
0.999999992964933,"(both,True,all-uni)","both,True,del","num_iters"
0.937585792034124,"(both,True,all-uni)","rank,False,add","num_iters"
0.999975184865394,"(both,True,all-uni)","(rank,False,all-sep)","num_iters"
0.981966504758103,"(both,True,all-uni)","(rank,False,all-uni)","num_iters"
0.991289997897424,"(both,True,all-uni)","rank,False,del","num_iters"
1,"(both,True,all-uni)","rank,True,add","num_iters"
0.999999185440125,"(both,True,all-uni)","(rank,True,all-sep)","num_iters"
1,"(both,True,all-uni)","(rank,True,all-uni)","num_iters"
0.999999870423434,"(both,True,all-uni)","rank,True,del","num_iters"
0.360940835548478,"(both,True,all-uni)","score,False,add","num_iters"
0.407539712837567,"(both,True,all-uni)","(score,False,all-sep)","num_iters"
0.360940835548478,"(both,True,all-uni)","(score,False,all-uni)","num_iters"
0.360940835548478,"(both,True,all-uni)","score,False,del","num_iters"
0.552444974643683,"(both,True,all-uni)","score,True,add","num_iters"
0.968115624450593,"(both,True,all-uni)","(score,True,all-sep)","num_iters"
0.64283259642806,"(both,True,all-uni)","(score,True,all-uni)","num_iters"
0.591260346422258,"(both,True,all-uni)","score,True,del","num_iters"
0.433987236367273,"both,True,del","rank,False,add","num_iters"
0.960266781802738,"both,True,del","(rank,False,all-sep)","num_iters"
0.607926248753789,"both,True,del","(rank,False,all-uni)","num_iters"
0.688708563384355,"both,True,del","rank,False,del","num_iters"
0.999966464492148,"both,True,del","rank,True,add","num_iters"
1,"both,True,del","(rank,True,all-sep)","num_iters"
0.999932936345567,"both,True,del","(rank,True,all-uni)","num_iters"
0.994196903952219,"both,True,del","rank,True,del","num_iters"
0.0444412945832668,"both,True,del","score,False,add","num_iters"
0.0548696897617678,"both,True,del","(score,False,all-sep)","num_iters"
0.0444412945832668,"both,True,del","(score,False,all-uni)","num_iters"
0.0444412945832668,"both,True,del","score,False,del","num_iters"
0.097399662413701,"both,True,del","score,True,add","num_iters"
0.533739687916242,"both,True,del","(score,True,all-sep)","num_iters"
0.134684001482172,"both,True,del","(score,True,all-uni)","num_iters"
0.112141576887685,"both,True,del","score,True,del","num_iters"
0.999999938302878,"rank,False,add","(rank,False,all-sep)","num_iters"
1,"rank,False,add","(rank,False,all-uni)","num_iters"
1,"rank,False,add","rank,False,del","num_iters"
0.996266228493625,"rank,False,add","rank,True,add","num_iters"
0.287232199656734,"rank,False,add","(rank,True,all-sep)","num_iters"
0.997582338306466,"rank,False,add","(rank,True,all-uni)","num_iters"
0.999984959468873,"rank,False,add","rank,True,del","num_iters"
0.999999920135933,"rank,False,add","score,False,add","num_iters"
0.999999982681946,"rank,False,add","(score,False,all-sep)","num_iters"
0.999999920135933,"rank,False,add","(score,False,all-uni)","num_iters"
0.999999920135933,"rank,False,add","score,False,del","num_iters"
0.999999999922569,"rank,False,add","score,True,add","num_iters"
1,"rank,False,add","(score,True,all-sep)","num_iters"
0.999999999999279,"rank,False,add","(score,True,all-uni)","num_iters"
0.999999999986255,"rank,False,add","score,True,del","num_iters"
0.999999999857262,"(rank,False,all-sep)","(rank,False,all-uni)","num_iters"
0.999999999996864,"(rank,False,all-sep)","rank,False,del","num_iters"
0.999999995938055,"(rank,False,all-sep)","rank,True,add","num_iters"
0.892903230068278,"(rank,False,all-sep)","(rank,True,all-sep)","num_iters"
0.999999998996264,"(rank,False,all-sep)","(rank,True,all-uni)","num_iters"
1,"(rank,False,all-sep)","rank,True,del","num_iters"
0.990361670096995,"(rank,False,all-sep)","score,False,add","num_iters"
0.994095362004652,"(rank,False,all-sep)","(score,False,all-sep)","num_iters"
0.990361670096995,"(rank,False,all-sep)","(score,False,all-uni)","num_iters"
0.990361670096995,"(rank,False,all-sep)","score,False,del","num_iters"
0.998886091173088,"(rank,False,all-sep)","score,True,add","num_iters"
0.99999999758658,"(rank,False,all-sep)","(score,True,all-sep)","num_iters"
0.999676297688522,"(rank,False,all-sep)","(score,True,all-uni)","num_iters"
0.999328047372752,"(rank,False,all-sep)","score,True,del","num_iters"
1,"(rank,False,all-uni)","rank,False,del","num_iters"
0.999574143497724,"(rank,False,all-uni)","rank,True,add","num_iters"
0.442113074044836,"(rank,False,all-uni)","(rank,True,all-sep)","num_iters"
0.999760092682915,"(rank,False,all-uni)","(rank,True,all-uni)","num_iters"
0.999999718792524,"(rank,False,all-uni)","rank,True,del","num_iters"
0.999994078945323,"(rank,False,all-uni)","score,False,add","num_iters"
0.999998072883787,"(rank,False,all-uni)","(score,False,all-sep)","num_iters"
0.999994078945323,"(rank,False,all-uni)","(score,False,all-uni)","num_iters"
0.999994078945323,"(rank,False,all-uni)","score,False,del","num_iters"
0.999999959809964,"(rank,False,all-uni)","score,True,add","num_iters"
1,"(rank,False,all-uni)","(score,True,all-sep)","num_iters"
0.999999997911114,"(rank,False,all-uni)","(score,True,all-uni)","num_iters"
0.999999987866945,"(rank,False,all-uni)","score,True,del","num_iters"
0.99987901164741,"rank,False,del","rank,True,add","num_iters"
0.523943818323654,"rank,False,del","(rank,True,all-sep)","num_iters"
0.99993713950064,"rank,False,del","(rank,True,all-uni)","num_iters"
0.999999973307471,"rank,False,del","rank,True,del","num_iters"
