"p.value","setting_1","setting_2","metric"
0.000236864385062652,"(both,False,all-uni)","(score,True,all-uni)","rank"
0.999995209852031,"(both,False,all-uni)","score,True,del","rank"
0.00141158852855638,"both,False,del","both,True,add","rank"
0.774791677633691,"both,False,del","(both,True,all-sep)","rank"
0.000518308141389312,"both,False,del","(both,True,all-uni)","rank"
0.99994229047712,"both,False,del","both,True,del","rank"
1,"both,False,del","rank,False,add","rank"
0.999999999999853,"both,False,del","(rank,False,all-sep)","rank"
1,"both,False,del","(rank,False,all-uni)","rank"
1,"both,False,del","rank,False,del","rank"
0.00141158852855638,"both,False,del","rank,True,add","rank"
0.774791677633691,"both,False,del","(rank,True,all-sep)","rank"
0.000518308141389312,"both,False,del","(rank,True,all-uni)","rank"
0.99994229047712,"both,False,del","rank,True,del","rank"
1,"both,False,del","score,False,add","rank"
0.999999999999853,"both,False,del","(score,False,all-sep)","rank"
1,"both,False,del","(score,False,all-uni)","rank"
1,"both,False,del","score,False,del","rank"
0.00141158852855638,"both,False,del","score,True,add","rank"
0.774791677633691,"both,False,del","(score,True,all-sep)","rank"
0.000518308141389312,"both,False,del","(score,True,all-uni)","rank"
0.99994229047712,"both,False,del","score,True,del","rank"
0.88436531252954,"both,True,add","(both,True,all-sep)","rank"
1,"both,True,add","(both,True,all-uni)","rank"
2.17212458830662e-06,"both,True,add","both,True,del","rank"
0.00133867369193441,"both,True,add","rank,False,add","rank"
0.000128713008268666,"both,True,add","(rank,False,all-sep)","rank"
0.000671225935712116,"both,True,add","(rank,False,all-uni)","rank"
0.0014115885285565,"both,True,add","rank,False,del","rank"
1,"both,True,add","rank,True,add","rank"
0.88436531252954,"both,True,add","(rank,True,all-sep)","rank"
1,"both,True,add","(rank,True,all-uni)","rank"
2.17212458830662e-06,"both,True,add","rank,True,del","rank"
0.00133867369193441,"both,True,add","score,False,add","rank"
0.000128713008268666,"both,True,add","(score,False,all-sep)","rank"
0.000671225935712116,"both,True,add","(score,False,all-uni)","rank"
0.0014115885285565,"both,True,add","score,False,del","rank"
1,"both,True,add","score,True,add","rank"
0.88436531252954,"both,True,add","(score,True,all-sep)","rank"
1,"both,True,add","(score,True,all-uni)","rank"
2.17212458830662e-06,"both,True,add","score,True,del","rank"
0.759972456768296,"(both,True,all-sep)","(both,True,all-uni)","rank"
0.0570542737464838,"(both,True,all-sep)","both,True,del","rank"
0.766940975358146,"(both,True,all-sep)","rank,False,add","rank"
0.392753564264701,"(both,True,all-sep)","(rank,False,all-sep)","rank"
0.657768528988688,"(both,True,all-sep)","(rank,False,all-uni)","rank"
0.774791677633691,"(both,True,all-sep)","rank,False,del","rank"
0.88436531252954,"(both,True,all-sep)","rank,True,add","rank"
1,"(both,True,all-sep)","(rank,True,all-sep)","rank"
0.759972456768297,"(both,True,all-sep)","(rank,True,all-uni)","rank"
0.0570542737464836,"(both,True,all-sep)","rank,True,del","rank"
0.766940975358145,"(both,True,all-sep)","score,False,add","rank"
0.392753564264701,"(both,True,all-sep)","(score,False,all-sep)","rank"
0.657768528988688,"(both,True,all-sep)","(score,False,all-uni)","rank"
0.774791677633691,"(both,True,all-sep)","score,False,del","rank"
0.88436531252954,"(both,True,all-sep)","score,True,add","rank"
1,"(both,True,all-sep)","(score,True,all-sep)","rank"
0.759972456768297,"(both,True,all-sep)","(score,True,all-uni)","rank"
0.0570542737464836,"(both,True,all-sep)","score,True,del","rank"
6.0001859547576e-07,"(both,True,all-uni)","both,True,del","rank"
0.00049009681999268,"(both,True,all-uni)","rank,False,add","rank"
4.19422868092045e-05,"(both,True,all-uni)","(rank,False,all-sep)","rank"
0.000236864385062652,"(both,True,all-uni)","(rank,False,all-uni)","rank"
0.000518308141389312,"(both,True,all-uni)","rank,False,del","rank"
1,"(both,True,all-uni)","rank,True,add","rank"
0.759972456768297,"(both,True,all-uni)","(rank,True,all-sep)","rank"
1,"(both,True,all-uni)","(rank,True,all-uni)","rank"
6.0001859547576e-07,"(both,True,all-uni)","rank,True,del","rank"
0.00049009681999268,"(both,True,all-uni)","score,False,add","rank"
4.19422868092045e-05,"(both,True,all-uni)","(score,False,all-sep)","rank"
0.000236864385062652,"(both,True,all-uni)","(score,False,all-uni)","rank"
0.000518308141389312,"(both,True,all-uni)","score,False,del","rank"
1,"(both,True,all-uni)","score,True,add","rank"
0.759972456768297,"(both,True,all-uni)","(score,True,all-sep)","rank"
1,"(both,True,all-uni)","(score,True,all-uni)","rank"
6.0001859547576e-07,"(both,True,all-uni)","score,True,del","rank"
0.999951018942591,"both,True,del","rank,False,add","rank"
0.999999997048002,"both,True,del","(rank,False,all-sep)","rank"
0.999995209852031,"both,True,del","(rank,False,all-uni)","rank"
0.99994229047712,"both,True,del","rank,False,del","rank"
2.17212458830662e-06,"both,True,del","rank,True,add","rank"
0.057054273746484,"both,True,del","(rank,True,all-sep)","rank"
6.0001859547576e-07,"both,True,del","(rank,True,all-uni)","rank"
1,"both,True,del","rank,True,del","rank"
0.999951018942591,"both,True,del","score,False,add","rank"
0.999999997048002,"both,True,del","(score,False,all-sep)","rank"
0.999995209852031,"both,True,del","(score,False,all-uni)","rank"
0.99994229047712,"both,True,del","score,False,del","rank"
2.17212458830662e-06,"both,True,del","score,True,add","rank"
0.057054273746484,"both,True,del","(score,True,all-sep)","rank"
6.0001859547576e-07,"both,True,del","(score,True,all-uni)","rank"
1,"both,True,del","score,True,del","rank"
1,"rank,False,add","(rank,False,all-sep)","rank"
1,"rank,False,add","(rank,False,all-uni)","rank"
1,"rank,False,add","rank,False,del","rank"
0.00133867369193441,"rank,False,add","rank,True,add","rank"
0.766940975358145,"rank,False,add","(rank,True,all-sep)","rank"
0.00049009681999268,"rank,False,add","(rank,True,all-uni)","rank"
0.999951018942591,"rank,False,add","rank,True,del","rank"
1,"rank,False,add","score,False,add","rank"
1,"rank,False,add","(score,False,all-sep)","rank"
1,"rank,False,add","(score,False,all-uni)","rank"
1,"rank,False,add","score,False,del","rank"
0.0013386736919343,"rank,False,add","score,True,add","rank"
0.766940975358145,"rank,False,add","(score,True,all-sep)","rank"
0.00049009681999268,"rank,False,add","(score,True,all-uni)","rank"
0.999951018942591,"rank,False,add","score,True,del","rank"
1,"(rank,False,all-sep)","(rank,False,all-uni)","rank"
0.999999999999853,"(rank,False,all-sep)","rank,False,del","rank"
0.000128713008268666,"(rank,False,all-sep)","rank,True,add","rank"
0.392753564264699,"(rank,False,all-sep)","(rank,True,all-sep)","rank"
4.19422868092045e-05,"(rank,False,all-sep)","(rank,True,all-uni)","rank"
0.999999997048002,"(rank,False,all-sep)","rank,True,del","rank"
1,"(rank,False,all-sep)","score,False,add","rank"
1,"(rank,False,all-sep)","(score,False,all-sep)","rank"
1,"(rank,False,all-sep)","(score,False,all-uni)","rank"
0.999999999999853,"(rank,False,all-sep)","score,False,del","rank"
0.000128713008268666,"(rank,False,all-sep)","score,True,add","rank"
0.392753564264699,"(rank,False,all-sep)","(score,True,all-sep)","rank"
4.19422868092045e-05,"(rank,False,all-sep)","(score,True,all-uni)","rank"
0.999999997048002,"(rank,False,all-sep)","score,True,del","rank"
1,"(rank,False,all-uni)","rank,False,del","rank"
0.000671225935712227,"(rank,False,all-uni)","rank,True,add","rank"
0.657768528988688,"(rank,False,all-uni)","(rank,True,all-sep)","rank"
0.000236864385062652,"(rank,False,all-uni)","(rank,True,all-uni)","rank"
0.999995209852031,"(rank,False,all-uni)","rank,True,del","rank"
1,"(rank,False,all-uni)","score,False,add","rank"
1,"(rank,False,all-uni)","(score,False,all-sep)","rank"
1,"(rank,False,all-uni)","(score,False,all-uni)","rank"
1,"(rank,False,all-uni)","score,False,del","rank"
0.000671225935712116,"(rank,False,all-uni)","score,True,add","rank"
0.657768528988688,"(rank,False,all-uni)","(score,True,all-sep)","rank"
0.000236864385062652,"(rank,False,all-uni)","(score,True,all-uni)","rank"
0.999995209852031,"(rank,False,all-uni)","score,True,del","rank"
0.00141158852855638,"rank,False,del","rank,True,add","rank"
0.774791677633691,"rank,False,del","(rank,True,all-sep)","rank"
0.000518308141389312,"rank,False,del","(rank,True,all-uni)","rank"
0.99994229047712,"rank,False,del","rank,True,del","rank"
1,"rank,False,del","score,False,add","rank"
0.999999999999853,"rank,False,del","(score,False,all-sep)","rank"
1,"rank,False,del","(score,False,all-uni)","rank"
1,"rank,False,del","score,False,del","rank"
0.00141158852855638,"rank,False,del","score,True,add","rank"
0.774791677633691,"rank,False,del","(score,True,all-sep)","rank"
0.000518308141389312,"rank,False,del","(score,True,all-uni)","rank"
0.99994229047712,"rank,False,del","score,True,del","rank"
0.88436531252954,"rank,True,add","(rank,True,all-sep)","rank"
1,"rank,True,add","(rank,True,all-uni)","rank"
2.17212458830662e-06,"rank,True,add","rank,True,del","rank"
0.00133867369193441,"rank,True,add","score,False,add","rank"
0.000128713008268666,"rank,True,add","(score,False,all-sep)","rank"
0.000671225935712116,"rank,True,add","(score,False,all-uni)","rank"
0.0014115885285565,"rank,True,add","score,False,del","rank"
1,"rank,True,add","score,True,add","rank"
0.88436531252954,"rank,True,add","(score,True,all-sep)","rank"
1,"rank,True,add","(score,True,all-uni)","rank"
2.17212458830662e-06,"rank,True,add","score,True,del","rank"
0.759972456768297,"(rank,True,all-sep)","(rank,True,all-uni)","rank"
0.0570542737464836,"(rank,True,all-sep)","rank,True,del","rank"
0.766940975358145,"(rank,True,all-sep)","score,False,add","rank"
0.392753564264699,"(rank,True,all-sep)","(score,False,all-sep)","rank"
0.657768528988688,"(rank,True,all-sep)","(score,False,all-uni)","rank"
0.774791677633691,"(rank,True,all-sep)","score,False,del","rank"
0.88436531252954,"(rank,True,all-sep)","score,True,add","rank"
1,"(rank,True,all-sep)","(score,True,all-sep)","rank"
0.759972456768297,"(rank,True,all-sep)","(score,True,all-uni)","rank"
0.0570542737464841,"(rank,True,all-sep)","score,True,del","rank"
6.0001859547576e-07,"(rank,True,all-uni)","rank,True,del","rank"
0.00049009681999268,"(rank,True,all-uni)","score,False,add","rank"
4.19422868092045e-05,"(rank,True,all-uni)","(score,False,all-sep)","rank"
0.000236864385062652,"(rank,True,all-uni)","(score,False,all-uni)","rank"
0.000518308141389312,"(rank,True,all-uni)","score,False,del","rank"
1,"(rank,True,all-uni)","score,True,add","rank"
0.759972456768297,"(rank,True,all-uni)","(score,True,all-sep)","rank"
1,"(rank,True,all-uni)","(score,True,all-uni)","rank"
6.0001859547576e-07,"(rank,True,all-uni)","score,True,del","rank"
0.999951018942591,"rank,True,del","score,False,add","rank"
0.999999997048002,"rank,True,del","(score,False,all-sep)","rank"
0.999995209852031,"rank,True,del","(score,False,all-uni)","rank"
0.99994229047712,"rank,True,del","score,False,del","rank"
2.17212458830662e-06,"rank,True,del","score,True,add","rank"
0.0570542737464836,"rank,True,del","(score,True,all-sep)","rank"
6.0001859547576e-07,"rank,True,del","(score,True,all-uni)","rank"
1,"rank,True,del","score,True,del","rank"
1,"score,False,add","(score,False,all-sep)","rank"
1,"score,False,add","(score,False,all-uni)","rank"
1,"score,False,add","score,False,del","rank"
0.00133867369193441,"score,False,add","score,True,add","rank"
0.766940975358145,"score,False,add","(score,True,all-sep)","rank"
0.00049009681999268,"score,False,add","(score,True,all-uni)","rank"
0.999951018942591,"score,False,add","score,True,del","rank"
1,"(score,False,all-sep)","(score,False,all-uni)","rank"
0.999999999999853,"(score,False,all-sep)","score,False,del","rank"
0.000128713008268666,"(score,False,all-sep)","score,True,add","rank"
0.392753564264699,"(score,False,all-sep)","(score,True,all-sep)","rank"
4.19422868092045e-05,"(score,False,all-sep)","(score,True,all-uni)","rank"
0.999999997048002,"(score,False,all-sep)","score,True,del","rank"
1,"(score,False,all-uni)","score,False,del","rank"
0.000671225935712227,"(score,False,all-uni)","score,True,add","rank"
0.657768528988688,"(score,False,all-uni)","(score,True,all-sep)","rank"
0.000236864385062652,"(score,False,all-uni)","(score,True,all-uni)","rank"
0.999995209852031,"(score,False,all-uni)","score,True,del","rank"
0.0014115885285565,"score,False,del","score,True,add","rank"
0.774791677633691,"score,False,del","(score,True,all-sep)","rank"
0.000518308141389312,"score,False,del","(score,True,all-uni)","rank"
0.99994229047712,"score,False,del","score,True,del","rank"
0.88436531252954,"score,True,add","(score,True,all-sep)","rank"
1,"score,True,add","(score,True,all-uni)","rank"
2.17212458830662e-06,"score,True,add","score,True,del","rank"
0.759972456768297,"(score,True,all-sep)","(score,True,all-uni)","rank"
0.0570542737464842,"(score,True,all-sep)","score,True,del","rank"
6.0001859547576e-07,"(score,True,all-uni)","score,True,del","rank"
1,"both,False,add","(both,False,all-sep)","num_iters"
1,"both,False,add","(both,False,all-uni)","num_iters"
1,"both,False,add","both,False,del","num_iters"
0.0273672740226059,"both,False,add","both,True,add","num_iters"
0.548196927049467,"both,False,add","(both,True,all-sep)","num_iters"
0.0556886974997489,"both,False,add","(both,True,all-uni)","num_iters"
1,"both,False,add","both,True,del","num_iters"
0.999999842693093,"both,False,add","rank,False,add","num_iters"
1,"both,False,add","(rank,False,all-sep)","num_iters"
1,"both,False,add","(rank,False,all-uni)","num_iters"
0.999999931062517,"both,False,add","rank,False,del","num_iters"
0.940165335850097,"both,False,add","rank,True,add","num_iters"
0.999995452669332,"both,False,add","(rank,True,all-sep)","num_iters"
0.976236838395791,"both,False,add","(rank,True,all-uni)","num_iters"
0.999999999745104,"both,False,add","rank,True,del","num_iters"
1,"both,False,add","score,False,add","num_iters"
1,"both,False,add","(score,False,all-sep)","num_iters"
1,"both,False,add","(score,False,all-uni)","num_iters"
1,"both,False,add","score,False,del","num_iters"
0.795192556789767,"both,False,add","score,True,add","num_iters"
0.999999003181142,"both,False,add","(score,True,all-sep)","num_iters"
0.886542810076594,"both,False,add","(score,True,all-uni)","num_iters"
1,"both,False,add","score,True,del","num_iters"
1,"(both,False,all-sep)","(both,False,all-uni)","num_iters"
1,"(both,False,all-sep)","both,False,del","num_iters"
0.0229317397664139,"(both,False,all-sep)","both,True,add","num_iters"
0.508839942855981,"(both,False,all-sep)","(both,True,all-sep)","num_iters"
0.0473862615416465,"(both,False,all-sep)","(both,True,all-uni)","num_iters"
1,"(both,False,all-sep)","both,True,del","num_iters"
0.999999556155618,"(both,False,all-sep)","rank,False,add","num_iters"
1,"(both,False,all-sep)","(rank,False,all-sep)","num_iters"
0.999999999998598,"(both,False,all-sep)","(rank,False,all-uni)","num_iters"
0.999999794257815,"(both,False,all-sep)","rank,False,del","num_iters"
0.924446790298065,"(both,False,all-sep)","rank,True,add","num_iters"
0.999989690799942,"(both,False,all-sep)","(rank,True,all-sep)","num_iters"
0.968125011126042,"(both,False,all-sep)","(rank,True,all-uni)","num_iters"
0.999999998846828,"(both,False,all-sep)","rank,True,del","num_iters"
1,"(both,False,all-sep)","score,False,add","num_iters"
1,"(both,False,all-sep)","(score,False,all-sep)","num_iters"
1,"(both,False,all-sep)","(score,False,all-uni)","num_iters"
1,"(both,False,all-sep)","score,False,del","num_iters"
0.762851131491292,"(both,False,all-sep)","score,True,add","num_iters"
0.999997510265829,"(both,False,all-sep)","(score,True,all-sep)","num_iters"
0.862887695546473,"(both,False,all-sep)","(score,True,all-uni)","num_iters"
1,"(both,False,all-sep)","score,True,del","num_iters"
1,"(both,False,all-uni)","both,False,del","num_iters"
0.00586474929810032,"(both,False,all-uni)","both,True,add","num_iters"
0.258214730484356,"(both,False,all-uni)","(both,True,all-sep)","num_iters"
0.0134327442329655,"(both,False,all-uni)","(both,True,all-uni)","num_iters"
1,"(both,False,all-uni)","both,True,del","num_iters"
0.999865627781723,"(both,False,all-uni)","rank,False,add","num_iters"
0.99999998510482,"(both,False,all-uni)","(rank,False,all-sep)","num_iters"
0.999999923788055,"(both,False,all-uni)","(rank,False,all-uni)","num_iters"
0.99991700829187,"(both,False,all-uni)","rank,False,del","num_iters"
0.734580991478224,"(both,False,all-uni)","rank,True,add","num_iters"
0.999014137158929,"(both,False,all-uni)","(rank,True,all-sep)","num_iters"
0.841313444037671,"(both,False,all-uni)","(rank,True,all-uni)","num_iters"
0.99999651747061,"(both,False,all-uni)","rank,True,del","num_iters"
1,"(both,False,all-uni)","score,False,add","num_iters"
1,"(both,False,all-uni)","(score,False,all-sep)","num_iters"
1,"(both,False,all-uni)","(score,False,all-uni)","num_iters"
1,"(both,False,all-uni)","score,False,del","num_iters"
0.491929876422023,"(both,False,all-uni)","score,True,add","num_iters"
0.999600753780969,"(both,False,all-uni)","(score,True,all-sep)","num_iters"
0.625505863617452,"(both,False,all-uni)","(score,True,all-uni)","num_iters"
1,"(both,False,all-uni)","score,True,del","num_iters"
0.0145380111470568,"both,False,del","both,True,add","num_iters"
0.413439816825573,"both,False,del","(both,True,all-sep)","num_iters"
0.0311801813379569,"both,False,del","(both,True,all-uni)","num_iters"
1,"both,False,del","both,True,del","num_iters"
0.999995583104082,"both,False,del","rank,False,add","num_iters"
0.999999999987257,"both,False,del","(rank,False,all-sep)","num_iters"
0.999999999861439,"both,False,del","(rank,False,all-uni)","num_iters"
0.999997693180045,"both,False,del","rank,False,del","num_iters"
0.873596860372847,"both,False,del","rank,True,add","num_iters"
0.999936021789785,"both,False,del","(rank,True,all-sep)","num_iters"
0.938830340167217,"both,False,del","(rank,True,all-uni)","num_iters"
0.99999996951795,"both,False,del","rank,True,del","num_iters"
1,"both,False,del","score,False,add","num_iters"
1,"both,False,del","(score,False,all-sep)","num_iters"
1,"both,False,del","(score,False,all-uni)","num_iters"
1,"both,False,del","score,False,del","num_iters"
0.673862765332243,"both,False,del","score,True,add","num_iters"
0.999980928473001,"both,False,del","(score,True,all-sep)","num_iters"
0.792321309129782,"both,False,del","(score,True,all-uni)","num_iters"
1,"both,False,del","score,True,del","num_iters"
0.999982923787755,"both,True,add","(both,True,all-sep)","num_iters"
1,"both,True,add","(both,True,all-uni)","num_iters"
0.033748620075107,"both,True,add","both,True,del","num_iters"
0.353072748711887,"both,True,add","rank,False,add","num_iters"
0.102359302747108,"both,True,add","(rank,False,all-sep)","num_iters"
0.124294412762417,"both,True,add","(rank,False,all-uni)","num_iters"
0.327719637280735,"both,True,add","rank,False,del","num_iters"
0.985122325164304,"both,True,add","rank,True,add","num_iters"
0.483460132680372,"both,True,add","(rank,True,all-sep)","num_iters"
0.9588070379619,"both,True,add","(rank,True,all-uni)","num_iters"
0.205391558046765,"both,True,add","rank,True,del","num_iters"
0.0115359009767932,"both,True,add","score,False,add","num_iters"
0.00709335085685936,"both,True,add","(score,False,all-sep)","num_iters"
0.0146553002065191,"both,True,add","(score,False,all-uni)","num_iters"
0.0115359009767937,"both,True,add","score,False,del","num_iters"
0.998900281813887,"both,True,add","score,True,add","num_iters"
0.418861605358595,"both,True,add","(score,True,all-sep)","num_iters"
0.994934121356694,"both,True,add","(score,True,all-uni)","num_iters"
0.00957789270351195,"both,True,add","score,True,del","num_iters"
0.99999958457093,"(both,True,all-sep)","(both,True,all-uni)","num_iters"
0.595957842598676,"(both,True,all-sep)","both,True,del","num_iters"
0.987537992904772,"(both,True,all-sep)","rank,False,add","num_iters"
0.840061477827294,"(both,True,all-sep)","(rank,False,all-sep)","num_iters"
0.875228832897732,"(both,True,all-sep)","(rank,False,all-uni)","num_iters"
0.983962539096286,"(both,True,all-sep)","rank,False,del","num_iters"
0.999999999876141,"(both,True,all-sep)","rank,True,add","num_iters"
0.99682251024137,"(both,True,all-sep)","(rank,True,all-sep)","num_iters"
0.999999984230636,"(both,True,all-sep)","(rank,True,all-uni)","num_iters"
0.946414198379927,"(both,True,all-sep)","rank,True,del","num_iters"
0.369178491456745,"(both,True,all-sep)","score,False,add","num_iters"
0.286565682742549,"(both,True,all-sep)","(score,False,all-sep)","num_iters"
0.415031708577087,"(both,True,all-sep)","(score,False,all-uni)","num_iters"
0.369178491456745,"(both,True,all-sep)","score,False,del","num_iters"
1,"(both,True,all-sep)","score,True,add","num_iters"
0.993630667245316,"(both,True,all-sep)","(score,True,all-sep)","num_iters"
0.999999999999859,"(both,True,all-sep)","(score,True,all-uni)","num_iters"
0.335869990706702,"(both,True,all-sep)","score,True,del","num_iters"
0.0673804289892119,"(both,True,all-uni)","both,True,del","num_iters"
0.511423816482742,"(both,True,all-uni)","rank,False,add","num_iters"
0.181361851848704,"(both,True,all-uni)","(rank,False,all-sep)","num_iters"
0.214727414166038,"(both,True,all-uni)","(rank,False,all-uni)","num_iters"
0.482236854156393,"(both,True,all-uni)","rank,False,del","num_iters"
0.997080661778815,"(both,True,all-uni)","rank,True,add","num_iters"
0.649603774923676,"(both,True,all-uni)","(rank,True,all-sep)","num_iters"
0.988858749069602,"(both,True,all-uni)","(rank,True,all-uni)","num_iters"
0.329341293854547,"(both,True,all-uni)","rank,True,del","num_iters"
0.0251833632725877,"(both,True,all-uni)","score,False,add","num_iters"
0.0160371522344169,"(both,True,all-uni)","(score,False,all-sep)","num_iters"
0.0314119913559654,"(both,True,all-uni)","(score,False,all-uni)","num_iters"
0.0251833632725877,"(both,True,all-uni)","score,False,del","num_iters"
0.9999023019941,"(both,True,all-uni)","score,True,add","num_iters"
0.58356678619708,"(both,True,all-uni)","(score,True,all-sep)","num_iters"
0.999285428803777,"(both,True,all-uni)","(score,True,all-uni)","num_iters"
0.0211980006919216,"(both,True,all-uni)","score,True,del","num_iters"
0.999999959621127,"both,True,del","rank,False,add","num_iters"
1,"both,True,del","(rank,False,all-sep)","num_iters"
1,"both,True,del","(rank,False,all-uni)","num_iters"
0.999999983601923,"both,True,del","rank,False,del","num_iters"
0.955898691352495,"both,True,del","rank,True,add","num_iters"
0.999998435254565,"both,True,del","(rank,True,all-sep)","num_iters"
0.983795446117421,"both,True,del","(rank,True,all-uni)","num_iters"
0.999999999965918,"both,True,del","rank,True,del","num_iters"
1,"both,True,del","score,False,add","num_iters"
1,"both,True,del","(score,False,all-sep)","num_iters"
1,"both,True,del","(score,False,all-uni)","num_iters"
1,"both,True,del","score,False,del","num_iters"
0.831224042153088,"both,True,del","score,True,add","num_iters"
0.999999698526659,"both,True,del","(score,True,all-sep)","num_iters"
0.911518017636808,"both,True,del","(score,True,all-uni)","num_iters"
1,"both,True,del","score,True,del","num_iters"
0.999999999999594,"rank,False,add","(rank,False,all-sep)","num_iters"
1,"rank,False,add","(rank,False,all-uni)","num_iters"
1,"rank,False,add","rank,False,del","num_iters"
0.999988586883335,"rank,False,add","rank,True,add","num_iters"
1,"rank,False,add","(rank,True,all-sep)","num_iters"
0.999999428259511,"rank,False,add","(rank,True,all-uni)","num_iters"
1,"rank,False,add","rank,True,del","num_iters"
0.99998803546335,"rank,False,add","score,False,add","num_iters"
0.999927353037009,"rank,False,add","(score,False,all-sep)","num_iters"
0.999995741292303,"rank,False,add","(score,False,all-uni)","num_iters"
0.99998803546335,"rank,False,add","score,False,del","num_iters"
0.999311875537266,"rank,False,add","score,True,add","num_iters"
1,"rank,False,add","(score,True,all-sep)","num_iters"
0.999906751991904,"rank,False,add","(score,True,all-uni)","num_iters"
0.99997510342857,"rank,False,add","score,True,del","num_iters"
1,"(rank,False,all-sep)","(rank,False,all-uni)","num_iters"
1,"(rank,False,all-sep)","rank,False,del","num_iters"
0.995789816896,"(rank,False,all-sep)","rank,True,add","num_iters"
0.999999999643428,"(rank,False,all-sep)","(rank,True,all-sep)","num_iters"
0.999125261874011,"(rank,False,all-sep)","(rank,True,all-uni)","num_iters"
1,"(rank,False,all-sep)","rank,True,del","num_iters"
0.999999999892448,"(rank,False,all-sep)","score,False,add","num_iters"
0.999999995627694,"(rank,False,all-sep)","(score,False,all-sep)","num_iters"
0.99999999998823,"(rank,False,all-sep)","(score,False,all-uni)","num_iters"
0.999999999892448,"(rank,False,all-sep)","score,False,del","num_iters"
0.963562656249162,"(rank,False,all-sep)","score,True,add","num_iters"
0.999999999978866,"(rank,False,all-sep)","(score,True,all-sep)","num_iters"
0.987239028695791,"(rank,False,all-sep)","(score,True,all-uni)","num_iters"
0.999999999504533,"(rank,False,all-sep)","score,True,del","num_iters"
1,"(rank,False,all-uni)","rank,False,del","num_iters"
0.997681993882304,"(rank,False,all-uni)","rank,True,add","num_iters"
