"p.value","setting_1","setting_2","metric"
1,"both,('add', 0.4),True,True,add","score,('add', 0.6),True,True,del","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.7),True,True,add","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.7),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.7),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.7),True,True,del","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.8),True,True,add","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.8),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.8),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.8),True,True,del","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.9),True,True,add","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.9),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,add","(score,('add', 0.9),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,add","score,('add', 0.9),True,True,del","rank"
1,"both,('add', 0.4),True,True,add","score,mul,True,True,add","rank"
1,"both,('add', 0.4),True,True,add","(score,mul,True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,add","(score,mul,True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,add","score,mul,True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(both,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","both,('add', 0.9),True,True,del","rank"
0.975686489698449,"(both,('add', 0.4),True,True,all-sep)","both,mul,True,True,add","rank"
0.999999991769731,"(both,('add', 0.4),True,True,all-sep)","(both,mul,True,True,all-sep)","rank"
0.993941920004946,"(both,('add', 0.4),True,True,all-sep)","(both,mul,True,True,all-uni)","rank"
0.998361735509472,"(both,('add', 0.4),True,True,all-sep)","both,mul,True,True,del","rank"
3.89932530708847e-12,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.1),True,True,add","rank"
6.42039199583166e-10,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.1),True,True,all-sep)","rank"
1.72825087574324e-11,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.1),True,True,all-uni)","rank"
2.24957830141648e-11,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.1),True,True,del","rank"
1.28065741198391e-05,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.2),True,True,add","rank"
0.00031034083597048,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.2),True,True,all-sep)","rank"
1.80042988717766e-05,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.2),True,True,all-uni)","rank"
6.09285580642771e-05,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.2),True,True,del","rank"
0.00488438074226061,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.3),True,True,add","rank"
0.364576130654901,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.3),True,True,all-sep)","rank"
0.00637259133832779,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.3),True,True,all-uni)","rank"
0.0160197191413491,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.3),True,True,del","rank"
0.999406580030872,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.4),True,True,add","rank"
0.999999999952224,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.4),True,True,all-sep)","rank"
0.999949050214598,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.4),True,True,all-uni)","rank"
0.999956239937755,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","rank,('add', 0.9),True,True,del","rank"
0.999884415928187,"(both,('add', 0.4),True,True,all-sep)","rank,mul,True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(rank,mul,True,True,all-sep)","rank"
0.999990456780511,"(both,('add', 0.4),True,True,all-sep)","(rank,mul,True,True,all-uni)","rank"
0.999998878269136,"(both,('add', 0.4),True,True,all-sep)","rank,mul,True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.1),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.1),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.1),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.1),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.2),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.2),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.2),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.2),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.3),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.3),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.3),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.3),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.4),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,('add', 0.9),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,mul,True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,mul,True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","(score,mul,True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-sep)","score,mul,True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(both,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","both,('add', 0.9),True,True,del","rank"
0.943446662989519,"(both,('add', 0.4),True,True,all-uni)","both,mul,True,True,add","rank"
0.999999792810731,"(both,('add', 0.4),True,True,all-uni)","(both,mul,True,True,all-sep)","rank"
0.981815182427695,"(both,('add', 0.4),True,True,all-uni)","(both,mul,True,True,all-uni)","rank"
0.993817451720767,"(both,('add', 0.4),True,True,all-uni)","both,mul,True,True,del","rank"
2.20790052907205e-12,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.1),True,True,add","rank"
2.54315124514903e-10,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.1),True,True,all-sep)","rank"
7.3666628352953e-12,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.1),True,True,all-uni)","rank"
9.35751476305313e-12,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.1),True,True,del","rank"
6.05978314427436e-06,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.2),True,True,add","rank"
0.000158492567975399,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.2),True,True,all-sep)","rank"
8.58279219617675e-06,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.2),True,True,all-uni)","rank"
2.98654657111541e-05,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.2),True,True,del","rank"
0.00271746407369022,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.3),True,True,add","rank"
0.268076192456845,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.3),True,True,all-sep)","rank"
0.00358082373597945,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.3),True,True,all-uni)","rank"
0.00935012196374074,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.3),True,True,del","rank"
0.997339834573318,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.4),True,True,add","rank"
0.999999997480714,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.4),True,True,all-sep)","rank"
0.999658899509535,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.4),True,True,all-uni)","rank"
0.999699834363252,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(rank,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","rank,('add', 0.9),True,True,del","rank"
0.999321728795707,"(both,('add', 0.4),True,True,all-uni)","rank,mul,True,True,add","rank"
0.999999999995115,"(both,('add', 0.4),True,True,all-uni)","(rank,mul,True,True,all-sep)","rank"
0.99991678348678,"(both,('add', 0.4),True,True,all-uni)","(rank,mul,True,True,all-uni)","rank"
0.999986401790538,"(both,('add', 0.4),True,True,all-uni)","rank,mul,True,True,del","rank"
0.999999999954486,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.1),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.1),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.1),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.1),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.2),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.2),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.2),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.2),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.3),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.3),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.3),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.3),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.4),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,('add', 0.9),True,True,del","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,mul,True,True,add","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,mul,True,True,all-sep)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","(score,mul,True,True,all-uni)","rank"
1,"(both,('add', 0.4),True,True,all-uni)","score,mul,True,True,del","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.5),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.5),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.5),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.5),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.6),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.6),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.6),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.6),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.7),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.7),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.7),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.7),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.8),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.8),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.8),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.8),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.9),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.9),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(both,('add', 0.9),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","both,('add', 0.9),True,True,del","rank"
0.781853679720289,"both,('add', 0.4),True,True,del","both,mul,True,True,add","rank"
0.999941112101291,"both,('add', 0.4),True,True,del","(both,mul,True,True,all-sep)","rank"
0.890365627491891,"both,('add', 0.4),True,True,del","(both,mul,True,True,all-uni)","rank"
0.944059696590224,"both,('add', 0.4),True,True,del","both,mul,True,True,del","rank"
1.16540110894903e-12,"both,('add', 0.4),True,True,del","rank,('add', 0.1),True,True,add","rank"
3.09511305474075e-11,"both,('add', 0.4),True,True,del","(rank,('add', 0.1),True,True,all-sep)","rank"
1.86439752525303e-12,"both,('add', 0.4),True,True,del","(rank,('add', 0.1),True,True,all-uni)","rank"
2.10031991798587e-12,"both,('add', 0.4),True,True,del","rank,('add', 0.1),True,True,del","rank"
1.04550158774863e-06,"both,('add', 0.4),True,True,del","rank,('add', 0.2),True,True,add","rank"
3.23254840506326e-05,"both,('add', 0.4),True,True,del","(rank,('add', 0.2),True,True,all-sep)","rank"
1.50533498022298e-06,"both,('add', 0.4),True,True,del","(rank,('add', 0.2),True,True,all-uni)","rank"
5.56934950124433e-06,"both,('add', 0.4),True,True,del","rank,('add', 0.2),True,True,del","rank"
0.000665988425004205,"both,('add', 0.4),True,True,del","rank,('add', 0.3),True,True,add","rank"
0.115976278716435,"both,('add', 0.4),True,True,del","(rank,('add', 0.3),True,True,all-sep)","rank"
0.000896197182751801,"both,('add', 0.4),True,True,del","(rank,('add', 0.3),True,True,all-uni)","rank"
0.00253416405509632,"both,('add', 0.4),True,True,del","rank,('add', 0.3),True,True,del","rank"
0.967257893853497,"both,('add', 0.4),True,True,del","rank,('add', 0.4),True,True,add","rank"
0.999997219823404,"both,('add', 0.4),True,True,del","(rank,('add', 0.4),True,True,all-sep)","rank"
0.991351976404381,"both,('add', 0.4),True,True,del","(rank,('add', 0.4),True,True,all-uni)","rank"
0.992047987361906,"both,('add', 0.4),True,True,del","rank,('add', 0.4),True,True,del","rank"
0.999999999032322,"both,('add', 0.4),True,True,del","rank,('add', 0.5),True,True,add","rank"
0.999999999989716,"both,('add', 0.4),True,True,del","(rank,('add', 0.5),True,True,all-sep)","rank"
0.999999999997483,"both,('add', 0.4),True,True,del","(rank,('add', 0.5),True,True,all-uni)","rank"
0.999999999997797,"both,('add', 0.4),True,True,del","rank,('add', 0.5),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.6),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.6),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.7),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.7),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.7),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.7),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.8),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.8),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.8),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.8),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.9),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.9),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(rank,('add', 0.9),True,True,all-uni)","rank"
1,"both,('add', 0.4),True,True,del","rank,('add', 0.9),True,True,del","rank"
0.98644794420399,"both,('add', 0.4),True,True,del","rank,mul,True,True,add","rank"
0.999999963200798,"both,('add', 0.4),True,True,del","(rank,mul,True,True,all-sep)","rank"
0.996592913491989,"both,('add', 0.4),True,True,del","(rank,mul,True,True,all-uni)","rank"
0.99898570659825,"both,('add', 0.4),True,True,del","rank,mul,True,True,del","rank"
0.999999833148366,"both,('add', 0.4),True,True,del","score,('add', 0.1),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(score,('add', 0.1),True,True,all-sep)","rank"
0.99999999853643,"both,('add', 0.4),True,True,del","(score,('add', 0.1),True,True,all-uni)","rank"
0.999999999537536,"both,('add', 0.4),True,True,del","score,('add', 0.1),True,True,del","rank"
1,"both,('add', 0.4),True,True,del","score,('add', 0.2),True,True,add","rank"
1,"both,('add', 0.4),True,True,del","(score,('add', 0.2),True,True,all-sep)","rank"
1,"both,('add', 0.4),True,True,del","(score,('add', 0.2),True,True,all-uni)","rank"
