"p.value","setting_1","setting_2","metric"
1,"both,('add', 0.1),True,True,add","both,('add', 0.9),True,True,del","rank"
1.18771659174399e-12,"both,('add', 0.1),True,True,add","both,mul,True,True,add","rank"
0.00162624070395601,"both,('add', 0.1),True,True,add","(both,mul,True,True,all-sep)","rank"
9.03874475266520e-09,"both,('add', 0.1),True,True,add","(both,mul,True,True,all-uni)","rank"
0.331627175386991,"both,('add', 0.1),True,True,add","both,mul,True,True,del","rank"
0,"both,('add', 0.1),True,True,add","rank,('add', 0.1),True,True,add","rank"
1.13131726209303e-12,"both,('add', 0.1),True,True,add","(rank,('add', 0.1),True,True,all-sep)","rank"
0,"both,('add', 0.1),True,True,add","(rank,('add', 0.1),True,True,all-uni)","rank"
9.70035163305738e-12,"both,('add', 0.1),True,True,add","rank,('add', 0.1),True,True,del","rank"
1.0653700144303e-12,"both,('add', 0.1),True,True,add","rank,('add', 0.2),True,True,add","rank"
5.54574073663439e-07,"both,('add', 0.1),True,True,add","(rank,('add', 0.2),True,True,all-sep)","rank"
1.10245146345278e-12,"both,('add', 0.1),True,True,add","(rank,('add', 0.2),True,True,all-uni)","rank"
0.025026979585443,"both,('add', 0.1),True,True,add","rank,('add', 0.2),True,True,del","rank"
0.0315938718719873,"both,('add', 0.1),True,True,add","rank,('add', 0.3),True,True,add","rank"
0.584274377363259,"both,('add', 0.1),True,True,add","(rank,('add', 0.3),True,True,all-sep)","rank"
0.168118008231001,"both,('add', 0.1),True,True,add","(rank,('add', 0.3),True,True,all-uni)","rank"
0.999994361578934,"both,('add', 0.1),True,True,add","rank,('add', 0.3),True,True,del","rank"
0.999999999947208,"both,('add', 0.1),True,True,add","rank,('add', 0.4),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.4),True,True,all-sep)","rank"
0.999999980419573,"both,('add', 0.1),True,True,add","(rank,('add', 0.4),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.4),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.5),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.5),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.5),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.5),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.6),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.6),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.7),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.7),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.7),True,True,all-uni)","rank"
0.999999999999567,"both,('add', 0.1),True,True,add","rank,('add', 0.7),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.8),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.8),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.8),True,True,all-uni)","rank"
0.999998533609363,"both,('add', 0.1),True,True,add","rank,('add', 0.8),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","rank,('add', 0.9),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.9),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(rank,('add', 0.9),True,True,all-uni)","rank"
0.999999821865741,"both,('add', 0.1),True,True,add","rank,('add', 0.9),True,True,del","rank"
0.000188523719098499,"both,('add', 0.1),True,True,add","rank,mul,True,True,add","rank"
0.999924468018186,"both,('add', 0.1),True,True,add","(rank,mul,True,True,all-sep)","rank"
0.0995893733083114,"both,('add', 0.1),True,True,add","(rank,mul,True,True,all-uni)","rank"
0.999999999913234,"both,('add', 0.1),True,True,add","rank,mul,True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.1),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.1),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.1),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.1),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.2),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.2),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.2),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.2),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.3),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.3),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.3),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.3),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.4),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.4),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.4),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.4),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.5),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.5),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.5),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.5),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.6),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.6),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.6),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.6),True,True,del","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.7),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.7),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.7),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.7),True,True,del","rank"
0.999999999998617,"both,('add', 0.1),True,True,add","score,('add', 0.8),True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.8),True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,('add', 0.8),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.8),True,True,del","rank"
0.999999999998981,"both,('add', 0.1),True,True,add","score,('add', 0.9),True,True,add","rank"
0.999999999998714,"both,('add', 0.1),True,True,add","(score,('add', 0.9),True,True,all-sep)","rank"
0.999999999999011,"both,('add', 0.1),True,True,add","(score,('add', 0.9),True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,('add', 0.9),True,True,del","rank"
0.999985750232624,"both,('add', 0.1),True,True,add","score,mul,True,True,add","rank"
1,"both,('add', 0.1),True,True,add","(score,mul,True,True,all-sep)","rank"
1,"both,('add', 0.1),True,True,add","(score,mul,True,True,all-uni)","rank"
1,"both,('add', 0.1),True,True,add","score,mul,True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.1),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.1),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.2),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.2),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.2),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.2),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.3),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.3),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.3),True,True,all-uni)","rank"
0.999999999990644,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.3),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.4),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.4),True,True,all-uni)","rank"
0.999997708946319,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.5),True,True,all-uni)","rank"
0.999999747312928,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.5),True,True,del","rank"
0.999999999998477,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.6),True,True,all-uni)","rank"
0.999999999998855,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.6),True,True,del","rank"
0.99999999999845,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.7),True,True,all-sep)","rank"
0.999999999998896,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.7),True,True,del","rank"
0.999999999999617,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.8),True,True,all-sep)","rank"
0.999999999999665,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(both,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","both,('add', 0.9),True,True,del","rank"
1.17206244709678e-12,"(both,('add', 0.1),True,True,all-sep)","both,mul,True,True,add","rank"
0.00160369770588675,"(both,('add', 0.1),True,True,all-sep)","(both,mul,True,True,all-sep)","rank"
8.86034534630653e-09,"(both,('add', 0.1),True,True,all-sep)","(both,mul,True,True,all-uni)","rank"
0.329367330850496,"(both,('add', 0.1),True,True,all-sep)","both,mul,True,True,del","rank"
0,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.1),True,True,add","rank"
1.13353770814228e-12,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.1),True,True,all-sep)","rank"
0,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.1),True,True,all-uni)","rank"
9.52493639516661e-12,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.1),True,True,del","rank"
1.07669428928148e-12,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.2),True,True,add","rank"
5.44532068880166e-07,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.2),True,True,all-sep)","rank"
1.10145226273062e-12,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.2),True,True,all-uni)","rank"
0.0247412100587086,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.2),True,True,del","rank"
0.031241732008041,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.3),True,True,add","rank"
0.581567342149615,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.3),True,True,all-sep)","rank"
0.16668435983801,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.3),True,True,all-uni)","rank"
0.99999404059572,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.3),True,True,del","rank"
0.999999999941853,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.4),True,True,all-sep)","rank"
0.999999978873326,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.7),True,True,all-uni)","rank"
0.999999999999612,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.7),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.8),True,True,all-uni)","rank"
0.999998619843933,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.8),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.9),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.9),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(rank,('add', 0.9),True,True,all-uni)","rank"
0.999999833633606,"(both,('add', 0.1),True,True,all-sep)","rank,('add', 0.9),True,True,del","rank"
0.000185647121290211,"(both,('add', 0.1),True,True,all-sep)","rank,mul,True,True,add","rank"
0.999920957014805,"(both,('add', 0.1),True,True,all-sep)","(rank,mul,True,True,all-sep)","rank"
0.0986417476384585,"(both,('add', 0.1),True,True,all-sep)","(rank,mul,True,True,all-uni)","rank"
0.999999999904595,"(both,('add', 0.1),True,True,all-sep)","rank,mul,True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.1),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.1),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.1),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.1),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.2),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.2),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.2),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.2),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.3),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.3),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.3),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.3),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.4),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.6),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.7),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.7),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.7),True,True,del","rank"
0.99999999999876,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.8),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.8),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.8),True,True,del","rank"
0.999999999999087,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.9),True,True,add","rank"
0.999999999998847,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.9),True,True,all-sep)","rank"
0.999999999999114,"(both,('add', 0.1),True,True,all-sep)","(score,('add', 0.9),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,('add', 0.9),True,True,del","rank"
0.999984991708624,"(both,('add', 0.1),True,True,all-sep)","score,mul,True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,mul,True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","(score,mul,True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-sep)","score,mul,True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.1),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.2),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.2),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.2),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.2),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.3),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.3),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.3),True,True,all-uni)","rank"
0.999999999923586,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.3),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.4),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.4),True,True,all-uni)","rank"
0.999992400588016,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.5),True,True,add","rank"
0.999999999998526,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.5),True,True,all-sep)","rank"
0.999999999999065,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.5),True,True,all-uni)","rank"
0.999999010095391,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.5),True,True,del","rank"
0.999999999984737,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.6),True,True,add","rank"
0.999999999998813,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.6),True,True,all-sep)","rank"
0.999999999998779,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.6),True,True,all-uni)","rank"
0.999999999988306,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.6),True,True,del","rank"
0.999999999984485,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.7),True,True,add","rank"
0.999999999998875,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.7),True,True,all-sep)","rank"
0.999999999988697,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.7),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.7),True,True,del","rank"
0.999999999991901,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.8),True,True,add","rank"
0.999999999994493,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.8),True,True,all-sep)","rank"
0.999999999992844,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.8),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.8),True,True,del","rank"
0.999999999995019,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.9),True,True,add","rank"
0.999999999995686,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.9),True,True,all-sep)","rank"
0.999999999995705,"(both,('add', 0.1),True,True,all-uni)","(both,('add', 0.9),True,True,all-uni)","rank"
0.999999999996563,"(both,('add', 0.1),True,True,all-uni)","both,('add', 0.9),True,True,del","rank"
1.28186350423221e-12,"(both,('add', 0.1),True,True,all-uni)","both,mul,True,True,add","rank"
0.00215111385825784,"(both,('add', 0.1),True,True,all-uni)","(both,mul,True,True,all-sep)","rank"
1.34978392907215e-08,"(both,('add', 0.1),True,True,all-uni)","(both,mul,True,True,all-uni)","rank"
0.379011139197128,"(both,('add', 0.1),True,True,all-uni)","both,mul,True,True,del","rank"
0,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.1),True,True,add","rank"
1.2205791932729e-12,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.1),True,True,all-sep)","rank"
0,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.1),True,True,all-uni)","rank"
1.44146916625232e-11,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.1),True,True,del","rank"
1.14608322832055e-12,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.2),True,True,add","rank"
8.00772987918918e-07,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.2),True,True,all-sep)","rank"
1.1731726701214e-12,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.2),True,True,all-uni)","rank"
0.0314700717874026,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.2),True,True,del","rank"
0.0395033714046196,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.3),True,True,add","rank"
0.638561012442071,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.3),True,True,all-sep)","rank"
0.199078525245534,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.3),True,True,all-uni)","rank"
0.999998239070022,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.3),True,True,del","rank"
0.999999999993026,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.4),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.4),True,True,all-sep)","rank"
0.999999996023529,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.4),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.4),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.5),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.5),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.5),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.5),True,True,del","rank"
1,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.6),True,True,add","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.6),True,True,all-sep)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","(rank,('add', 0.6),True,True,all-uni)","rank"
1,"(both,('add', 0.1),True,True,all-uni)","rank,('add', 0.6),True,True,del","rank"
